method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,raw_success_rate,az_tol_success_rate,el_pair_tol_success_rate,joint_success_rate,az_rmse_deg,el_rmse_deg,mean_abs_el_sep_error_deg,false_el_split_rate,boundary_hit_rate,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,mean_num_pairs,mean_truth_manifold_corr,n_trials,overall_joint_success_rate,overall_az_rmse_deg,overall_el_rmse_deg,worst_case_success
greedy_combined,greedy_combined,21,21,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.238090146265002,0.23300419190305,0.269814465376602,1000.50111953995,1.28442137406447,65379,0.105341855070515,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,21,21,hard_phase,0.99,150,1,0.83,0.37,30,1,0,1,0,0.136473440639561,0.0820060973342827,0.130000000000001,0,0,0.238090146265002,0.23300419190305,0.269814465376602,1000.50111953995,4.51785016437046,65379,0.313379640264411,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,21,21,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.238090146265002,0.23300419190305,0.269814465376602,1000.50111953995,1.38728107297703,65379,0.313379640264411,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,21,21,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.238090146265002,0.23300419190305,0.269814465376602,1000.50111953995,1.28442137406447,65379,0.123371405914096,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,21,21,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.238090146265002,0.23300419190305,0.269814465376602,1000.50111953995,1.38728107297703,65379,0.313379640264411,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,25,25,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.29546514209133,65379,0.108486458680247,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,25,25,hard_phase,0.99,150,1,0.83,0.37,30,1,0,1,0,0.136473440639561,0.0820060973342827,0.130000000000001,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,4.46836212063732,65379,0.308597504854796,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,25,25,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,65379,0.308597504854796,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,25,25,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.29546514209133,65379,0.128350724930469,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,25,25,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.214896060872821,0.23437193895026,0.253290059817721,4096.252116804,1.3749693811225,65379,0.308597504854796,3,0.8,0.0627438403966186,0.0824703362623954,0
greedy_combined,greedy_combined,31,31,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.15995774465196,0.229502437509627,0.248295251588751,15733.689217795,1.29308198498925,65379,0.106668322958165,3,0.8,0.0627438403966186,0.0824703362623954,0
