config_name,split_name,run_phase,scenario_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,config_id,trial_id,seed,bias_case_id,az_center_bias_deg,el_center_bias_deg,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,full_success,fixed_success,adaptive_success,full_rmse,fixed_rmse,adaptive_rmse,full_num_pairs,fixed_num_pairs,adaptive_num_pairs,adaptive_num_pairs_coarse,adaptive_num_pairs_refine,adaptive_vs_fixed_pair_count_ratio,fixed_full_grid_match,adaptive_full_grid_match,fixed_topK_miss,adaptive_topK_miss,fixed_boundary_hit,adaptive_boundary_hit,H_norm,gap_13,gap_17,boundary_risk,cond_risk,U_search,U_confidence,adaptive_topK,az_window_scale,el_window_scale
C05_easy_very_aggressive,validation,config_scan,easy_noncoherent,EASY,high,,,65,5,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,1,0.6,0.6
C06_no_window_expand,validation,config_scan,easy_noncoherent,EASY,high,,,66,6,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,2,0.65,0.65
C07_topK_only,validation,config_scan,easy_noncoherent,EASY,high,,,67,7,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,12204,7353,4851,0.711437565582371,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,2,0.75,0.75
C08_safe_default,validation,config_scan,easy_noncoherent,NORMAL,medium,,,68,8,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.211936956865305,0.424436937824414,3,1,1
C09_gap_low,validation,config_scan,easy_noncoherent,EASY,high,,,69,9,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.025,0.352538108260835,2,0.65,0.65
C10_easy_top1_window075,validation,config_scan,easy_noncoherent,NORMAL,medium,,,70,10,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,3,1,1
C11_default_plus_low_conf,validation,config_scan,easy_noncoherent,NORMAL,medium,,,71,11,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,3,1,1
C12_balanced_candidate,validation,config_scan,easy_noncoherent,EASY,high,,,72,12,6,20611615,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0676904720030824,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995369299533934,0.00284961872698274,0.00814548338399648,0,0.0166354136958332,0.0575826091537396,0.365069881012274,2,0.7,0.7
C01_normal_only_control,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,73,1,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.675,0.602920905622496,3,1,1
C02_easy_conservative,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,74,2,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,3,1,1
C03_easy_moderate,calibration,config_scan,easy_noncoherent,EASY,high,,,75,3,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,18612,12743,7353,5390,0.684665807006233,1,0,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,2,0.65,0.65
C04_easy_aggressive,calibration,config_scan,easy_noncoherent,EASY,high,,,76,4,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,18612,11126,7353,3773,0.597786374382119,1,0,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,1,0.65,0.65
C05_easy_very_aggressive,calibration,config_scan,easy_noncoherent,EASY,high,,,77,5,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,18612,9729,7353,2376,0.522727272727273,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,1,0.6,0.6
C06_no_window_expand,calibration,config_scan,easy_noncoherent,EASY,high,,,78,6,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,18612,12743,7353,5390,0.684665807006233,1,0,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,2,0.65,0.65
C07_topK_only,calibration,config_scan,easy_noncoherent,EASY,high,,,79,7,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,12204,7353,4851,0.655705996131528,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,2,0.75,0.75
C08_safe_default,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,80,8,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.246153581054145,0.437979975258706,3,1,1
C09_gap_low,calibration,config_scan,easy_noncoherent,EASY,high,,,81,9,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,18612,12743,7353,5390,0.684665807006233,1,0,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.025,0.352920905622496,2,0.65,0.65
C10_easy_top1_window075,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,82,10,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,3,1,1
C11_default_plus_low_conf,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,83,11,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,3,1,1
C12_balanced_candidate,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,84,12,7,20611616,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,18612,18612,7353,11259,1,1,1,0,0,0,0,0.998229963144835,0.00263905488582064,0.00610170187912151,0,0.014161674087216,0.10320477473886,0.382999665137443,3,1,1
C01_normal_only_control,validation,config_scan,easy_noncoherent,NORMAL,medium,,,85,1,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.675,0.602474707544731,3,1,1
C02_easy_conservative,validation,config_scan,easy_noncoherent,NORMAL,medium,,,86,2,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,3,1,1
C03_easy_moderate,validation,config_scan,easy_noncoherent,EASY,high,,,87,3,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,2,0.65,0.65
C04_easy_aggressive,validation,config_scan,easy_noncoherent,EASY,high,,,88,4,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,11126,7353,3773,0.648595079864755,1,0,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,1,0.65,0.65
C05_easy_very_aggressive,validation,config_scan,easy_noncoherent,EASY,high,,,89,5,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,1,0.6,0.6
C06_no_window_expand,validation,config_scan,easy_noncoherent,EASY,high,,,90,6,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,2,0.65,0.65
C07_topK_only,validation,config_scan,easy_noncoherent,EASY,high,,,91,7,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,12204,7353,4851,0.711437565582371,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,2,0.75,0.75
C08_safe_default,validation,config_scan,easy_noncoherent,NORMAL,medium,,,92,8,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.206051219021638,0.422109791783823,3,1,1
C09_gap_low,validation,config_scan,easy_noncoherent,EASY,high,,,93,9,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.025,0.352474707544731,2,0.65,0.65
C10_easy_top1_window075,validation,config_scan,easy_noncoherent,NORMAL,medium,,,94,10,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,3,1,1
C11_default_plus_low_conf,validation,config_scan,easy_noncoherent,NORMAL,medium,,,95,11,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,3,1,1
C12_balanced_candidate,validation,config_scan,easy_noncoherent,EASY,high,,,96,12,8,20611617,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0676904720030824,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995188154630779,0.00288583865217453,0.00837708607173779,0,0.0166354136958332,0.0497349586955175,0.361988153196853,2,0.7,0.7
C01_normal_only_control,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,97,1,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,16830,7353,9477,1,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.675,0.602165761156127,3,1,1
C02_easy_conservative,calibration,config_scan,easy_noncoherent,EASY,high,,,98,2,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,12204,7353,4851,0.725133689839572,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.75,0.75
C03_easy_moderate,calibration,config_scan,easy_noncoherent,EASY,high,,,99,3,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,16830,12743,7353,5390,0.757159833630422,1,0,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.65,0.65
C04_easy_aggressive,calibration,config_scan,easy_noncoherent,EASY,high,,,100,4,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,16830,11126,7353,3773,0.661081402257873,1,0,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,1,0.65,0.65
C05_easy_very_aggressive,calibration,config_scan,easy_noncoherent,EASY,high,,,101,5,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,16830,9729,7353,2376,0.57807486631016,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,1,0.6,0.6
C06_no_window_expand,calibration,config_scan,easy_noncoherent,EASY,high,,,102,6,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,16830,12743,7353,5390,0.757159833630422,1,0,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.65,0.65
C07_topK_only,calibration,config_scan,easy_noncoherent,EASY,high,,,103,7,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,12204,7353,4851,0.725133689839572,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.75,0.75
C08_safe_default,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,104,8,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,16830,7353,9477,1,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.122500229046014,0.389665849250747,3,1,1
C09_gap_low,calibration,config_scan,easy_noncoherent,EASY,high,,,105,9,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,16830,12743,7353,5390,0.757159833630422,1,0,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.65,0.65
C10_easy_top1_window075,calibration,config_scan,easy_noncoherent,EASY,high,,,106,10,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,11126,7353,3773,0.661081402257873,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,1,0.75,0.75
C11_default_plus_low_conf,calibration,config_scan,easy_noncoherent,NORMAL,medium,,,107,11,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,16830,16830,7353,9477,1,1,1,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,3,1,1
C12_balanced_candidate,calibration,config_scan,easy_noncoherent,EASY,high,,,108,12,9,20611618,1,0,0,7.365,8.635,9.975,10.645,1,1,1,1,0.0595818764390635,0.0595818764390646,0.068278840060447,131461,16830,12743,7353,5390,0.757159833630422,1,0,0,0,0,0,0.996072407526637,0.00339999859048607,0.00901483757227049,0,0.014161674087216,0.025,0.352165761156127,2,0.7,0.7
C01_normal_only_control,validation,config_scan,easy_noncoherent,NORMAL,medium,,,109,1,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.675,0.602440092536802,3,1,1
C02_easy_conservative,validation,config_scan,easy_noncoherent,NORMAL,medium,,,110,2,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,3,1,1
C03_easy_moderate,validation,config_scan,easy_noncoherent,EASY,high,,,111,3,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,2,0.65,0.65
C04_easy_aggressive,validation,config_scan,easy_noncoherent,EASY,high,,,112,4,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,11126,7353,3773,0.648595079864755,1,0,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,1,0.65,0.65
C05_easy_very_aggressive,validation,config_scan,easy_noncoherent,EASY,high,,,113,5,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0282488937836506,131461,17154,9729,7353,2376,0.567156348373557,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,1,0.6,0.6
C06_no_window_expand,validation,config_scan,easy_noncoherent,EASY,high,,,114,6,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,2,0.65,0.65
C07_topK_only,validation,config_scan,easy_noncoherent,EASY,high,,,115,7,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,12204,7353,4851,0.711437565582371,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,2,0.75,0.75
C08_safe_default,validation,config_scan,easy_noncoherent,NORMAL,medium,,,116,8,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.219199397443378,0.427132168476563,3,1,1
C09_gap_low,validation,config_scan,easy_noncoherent,EASY,high,,,117,9,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0501796771611788,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.025,0.352440092536802,2,0.65,0.65
C10_easy_top1_window075,validation,config_scan,easy_noncoherent,NORMAL,medium,,,118,10,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,3,1,1
C11_default_plus_low_conf,validation,config_scan,easy_noncoherent,NORMAL,medium,,,119,11,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0595818764390646,131461,17154,17154,7353,9801,1,1,1,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,3,1,1
C12_balanced_candidate,validation,config_scan,easy_noncoherent,EASY,high,,,120,12,10,20611619,1,0,0,7.365,8.635,10.645,9.975,-1,1,1,1,0.0595818764390635,0.0595818764390646,0.0676904720030824,131461,17154,12743,7353,5390,0.74285880844118,1,0,0,0,0,0,0.995089254608125,0.00280492678496383,0.00845477451281719,0,0.0166354136958332,0.0672658632578368,0.368696193789816,2,0.7,0.7
C01_normal_only_control,calibration,config_scan,strong_coherent,NORMAL,medium,,,121,1,1,20612610,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0543139024560002,131461,19998,19998,7353,12645,1,1,1,0,0,0,0,0.994559594318206,0.00403615573221269,0.00859404410755127,0,0.0148363999557136,0.675,0.6018049580003,3,1,1
C02_easy_conservative,calibration,config_scan,strong_coherent,EASY,high,,,122,2,1,20612610,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.0543139024560002,131461,19998,12974,7353,5621,0.648764876487649,1,1,0,0,0,0,0.994559594318206,0.00403615573221269,0.00859404410755127,0,0.0148363999557136,0.025,0.3518049580003,2,0.75,0.75
C03_easy_moderate,calibration,config_scan,strong_coherent,EASY,high,,,123,3,1,20612610,1,0,0,7.365,8.635,10.125,10.495,1,1,1,1,0.0543139024560002,0.0543139024560002,0.036304269721343,131461,19998,13667,7353,6314,0.683418341834183,1,0,0,0,0,0,0.994559594318206,0.00403615573221269,0.00859404410755127,0,0.0148363999557136,0.025,0.3518049580003,2,0.65,0.65
