route_name,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count,num_peaks_found
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.066693,-4.000000,-4.000000,0.000237,0.066867,861.834803,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.066677,-4.000000,-4.000000,0.000216,0.066853,1356.094174,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.066427,-4.000000,-4.000000,0.000187,0.066591,2113.406428,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.066494,-4.000000,-4.000000,0.000054,0.066533,3272.695195,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.066479,-4.000000,-4.000000,0.000142,0.066611,4986.080514,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.066510,-4.000000,-4.000000,0.000118,0.066623,7462.620853,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.066502,-4.000000,-4.000000,0.000135,0.066632,10818.141880,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.066507,-4.000000,-4.000000,0.000195,0.066699,15112.711042,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.066500,-4.000000,-4.000000,0.000191,0.066689,20086.154824,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.066478,-4.000000,-4.000000,0.000199,0.066676,25351.047160,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.066493,-4.000000,-4.000000,0.000168,0.066660,30266.475647,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.066483,-4.000000,-4.000000,0.000169,0.066651,34515.385786,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.066482,-4.000000,-4.000000,0.000183,0.066665,37881.876420,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,-4,1.000000,0.995000,1.000000,0.041190,-4.000000,-4.000000,0.006953,0.042162,26.654307,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,-2,1.000000,1.000000,1.000000,0.039648,-4.000000,-4.000000,0.007784,0.043054,41.825057,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,0,1.000000,1.000000,1.000000,0.039017,-4.000000,-4.000000,0.005834,0.042019,65.792707,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.037452,-4.000000,-4.000000,0.005275,0.041294,103.806412,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.037345,-4.000000,-4.000000,0.005334,0.041491,163.749482,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.036735,-4.000000,-4.000000,0.005703,0.041400,259.521119,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.036502,-4.000000,-4.000000,0.005677,0.041381,409.932976,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.036775,-4.000000,-4.000000,0.005730,0.041842,649.734160,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.036224,-4.000000,-4.000000,0.005180,0.040886,1028.009512,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.036341,-4.000000,-4.000000,0.005528,0.041364,1624.505363,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.036256,-4.000000,-4.000000,0.005758,0.041497,2566.570071,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.036369,-4.000000,-4.000000,0.005554,0.041460,4054.511000,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.036252,-4.000000,-4.000000,0.005524,0.041328,6368.364713,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.036281,-4.000000,-4.000000,0.005493,0.041340,9873.600707,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.036281,-4.000000,-4.000000,0.005641,0.041470,15111.159823,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.036260,-4.000000,-4.000000,0.005566,0.041390,22608.435782,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.036260,-4.000000,-4.000000,0.005561,0.041390,32968.955069,0,2.000000
verify_coh_phase60_strong_multipath,60,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.036262,-4.000000,-4.000000,0.005575,0.041403,46317.967522,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,-4,1.000000,0.990000,1.000000,0.039409,-4.000000,-4.000000,0.002279,0.024673,12.458778,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,-2,1.000000,0.995000,1.000000,0.035105,-4.000000,-4.000000,0.005927,0.028337,19.199110,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,0,1.000000,1.000000,1.000000,0.033001,-4.000000,-4.000000,0.004686,0.028116,29.898978,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,2,1.000000,1.000000,1.000000,0.029181,-4.000000,-4.000000,0.003591,0.026927,46.948720,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,4,1.000000,1.000000,1.000000,0.026030,-4.000000,-4.000000,0.005185,0.027969,73.740702,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,6,1.000000,1.000000,1.000000,0.025605,-4.000000,-4.000000,0.003724,0.026793,116.348717,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,8,1.000000,1.000000,1.000000,0.024741,-4.000000,-4.000000,0.004608,0.027590,184.196518,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.024684,-4.000000,-4.000000,0.004566,0.028001,290.881421,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.024114,-4.000000,-4.000000,0.004676,0.027768,461.451030,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.023923,-4.000000,-4.000000,0.004266,0.027464,729.163833,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.023885,-4.000000,-4.000000,0.004359,0.027609,1153.357383,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.023755,-4.000000,-4.000000,0.004655,0.027815,1827.807592,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.023746,-4.000000,-4.000000,0.004636,0.027834,2896.008817,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.023634,-4.000000,-4.000000,0.004345,0.027517,4552.047833,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.023752,-4.000000,-4.000000,0.004470,0.027761,7156.113128,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.023644,-4.000000,-4.000000,0.004391,0.027598,11153.945458,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.023728,-4.000000,-4.000000,0.004413,0.027714,17180.913162,0,2.000000
verify_coh_phase60_strong_multipath,60,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.023661,-4.000000,-4.000000,0.004411,0.027648,25934.100415,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,-4,1.000000,0.845000,1.000000,0.063460,-2.000000,-4.000000,0.003762,0.021004,5.088104,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,-2,1.000000,0.935000,1.000000,0.048699,-2.000000,-4.000000,0.000239,0.015035,7.515805,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,0,1.000000,0.990000,1.000000,0.037719,-2.000000,-4.000000,0.005635,0.019136,11.463405,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,2,1.000000,1.000000,1.000000,0.032315,-2.000000,-4.000000,0.001534,0.015654,17.719161,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,4,1.000000,1.000000,1.000000,0.026524,-2.000000,-4.000000,0.004714,0.019287,27.485358,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,6,1.000000,1.000000,1.000000,0.022855,-2.000000,-4.000000,0.002636,0.016500,42.989499,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,8,1.000000,1.000000,1.000000,0.018718,-2.000000,-4.000000,0.002675,0.015917,67.709396,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,10,1.000000,1.000000,1.000000,0.017780,-2.000000,-4.000000,0.003302,0.016533,106.727743,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,12,1.000000,1.000000,1.000000,0.016827,-2.000000,-4.000000,0.003043,0.016419,168.471646,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,14,1.000000,1.000000,1.000000,0.015201,-2.000000,-4.000000,0.002889,0.016072,266.686145,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,16,1.000000,1.000000,1.000000,0.014957,-2.000000,-4.000000,0.003229,0.016669,422.423166,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,18,1.000000,1.000000,1.000000,0.014240,-2.000000,-4.000000,0.003776,0.016792,668.781058,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.013774,-2.000000,-4.000000,0.002905,0.015942,1059.148411,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.013624,-2.000000,-4.000000,0.002983,0.015983,1674.020641,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.013472,-2.000000,-4.000000,0.002755,0.015760,2655.936747,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.013427,-2.000000,-4.000000,0.002789,0.015819,4178.336518,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.013458,-2.000000,-4.000000,0.002823,0.015906,6571.749182,0,2.000000
verify_coh_phase60_strong_multipath,60,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.013405,-2.000000,-4.000000,0.002801,0.015858,10247.022863,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,-4,1.000000,0.475000,0.905000,0.101195,2.000000,-4.000000,0.008407,0.038366,3.058967,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,-2,1.000000,0.690000,0.995000,0.073346,2.000000,-4.000000,-0.004754,0.025898,4.319347,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,0,1.000000,0.885000,1.000000,0.055419,2.000000,-4.000000,0.004188,0.022423,6.333535,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,2,1.000000,0.970000,1.000000,0.042572,2.000000,-4.000000,0.001882,0.014834,9.516334,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,4,1.000000,0.995000,1.000000,0.033971,2.000000,-4.000000,0.001736,0.013209,14.581902,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,6,1.000000,1.000000,1.000000,0.028342,2.000000,-4.000000,0.004462,0.014344,22.601347,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,8,1.000000,1.000000,1.000000,0.022883,2.000000,-4.000000,0.002015,0.011353,35.307559,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,10,1.000000,1.000000,1.000000,0.018529,2.000000,-4.000000,0.001576,0.010722,55.405009,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,12,1.000000,1.000000,1.000000,0.015344,2.000000,-4.000000,0.001582,0.010544,87.349663,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,14,1.000000,1.000000,1.000000,0.013301,2.000000,-4.000000,0.001271,0.010623,137.907118,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,16,1.000000,1.000000,1.000000,0.011260,2.000000,-4.000000,0.001997,0.010462,218.282668,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.011138,2.000000,-4.000000,0.001946,0.010929,345.614622,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.010747,2.000000,-4.000000,0.001892,0.011049,544.535709,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.009920,2.000000,-4.000000,0.001971,0.010917,864.277470,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.009662,2.000000,-4.000000,0.002056,0.010930,1367.154009,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.009278,2.000000,-4.000000,0.002226,0.010857,2163.715493,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.009239,2.000000,-4.000000,0.002151,0.010940,3421.648166,0,2.000000
verify_coh_phase60_strong_multipath,60,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.009069,2.000000,-4.000000,0.002089,0.010791,5378.632069,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,-4,1.000000,0.120000,0.250000,0.173642,4.000000,2.000000,-0.005865,0.074817,1.952383,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,-2,1.000000,0.335000,0.530000,0.123734,4.000000,2.000000,0.009750,0.058404,2.561056,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,0,1.000000,0.545000,0.745000,0.092317,4.000000,2.000000,0.002025,0.036188,3.580825,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,2,1.000000,0.780000,0.965000,0.064859,4.000000,2.000000,0.000241,0.018242,5.132609,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,4,1.000000,0.930000,0.985000,0.050004,4.000000,2.000000,-0.000144,0.010600,7.634323,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,6,1.000000,0.990000,1.000000,0.035860,4.000000,2.000000,0.002889,0.012047,11.618858,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,8,1.000000,0.995000,1.000000,0.031508,4.000000,2.000000,0.006503,0.015288,17.891940,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,10,1.000000,1.000000,1.000000,0.024635,4.000000,2.000000,-0.000817,0.009254,27.838187,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,12,1.000000,1.000000,1.000000,0.019445,4.000000,2.000000,0.001200,0.008188,43.533792,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,14,1.000000,1.000000,1.000000,0.015661,4.000000,2.000000,0.001803,0.007646,68.575970,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,16,1.000000,1.000000,1.000000,0.012876,4.000000,2.000000,0.000598,0.007323,108.214030,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,18,1.000000,1.000000,1.000000,0.011421,4.000000,2.000000,0.001537,0.008174,170.822165,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,20,1.000000,1.000000,1.000000,0.009589,4.000000,2.000000,0.001857,0.007614,270.359645,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.008520,4.000000,2.000000,0.001798,0.007946,427.486666,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.007582,4.000000,2.000000,0.001743,0.007577,677.354552,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.006922,4.000000,2.000000,0.001389,0.007134,1073.638128,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.006599,4.000000,2.000000,0.001603,0.007388,1697.315255,0,2.000000
verify_coh_phase60_strong_multipath,60,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.006477,4.000000,2.000000,0.001548,0.007432,2684.896727,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.067006,-4.000000,-4.000000,-0.000400,0.066962,156.157775,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.067210,-4.000000,-4.000000,-0.000431,0.067309,247.713691,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.067309,-4.000000,-4.000000,-0.000350,0.067482,390.736486,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.067046,-4.000000,-4.000000,-0.000380,0.067301,619.547621,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.066784,-4.000000,-4.000000,-0.000157,0.066861,979.921178,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.067134,-4.000000,-4.000000,-0.000245,0.067327,1547.662931,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.067140,-4.000000,-4.000000,-0.000249,0.067355,2444.499588,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.066909,-4.000000,-4.000000,-0.000308,0.067199,3829.936247,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.066985,-4.000000,-4.000000,-0.000392,0.067364,5975.362615,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.066948,-4.000000,-4.000000,-0.000344,0.067284,9207.959940,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.066995,-4.000000,-4.000000,-0.000330,0.067320,13995.181282,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.066973,-4.000000,-4.000000,-0.000335,0.067303,20740.700643,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.066973,-4.000000,-4.000000,-0.000288,0.067258,29826.205975,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.066964,-4.000000,-4.000000,-0.000297,0.067260,41036.046267,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.066942,-4.000000,-4.000000,-0.000290,0.067231,53696.970488,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.066962,-4.000000,-4.000000,-0.000315,0.067276,66468.050053,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.066955,-4.000000,-4.000000,-0.000311,0.067265,78273.634256,0,2.000000
verify_coh_phase90_quadrature,90,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.066947,-4.000000,-4.000000,-0.000303,0.067249,88190.414546,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,-4,1.000000,0.995000,1.000000,0.036228,-4.000000,-4.000000,0.003836,0.036225,65.131049,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,-2,1.000000,1.000000,1.000000,0.034918,-4.000000,-4.000000,0.004223,0.036539,102.902942,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,0,1.000000,1.000000,1.000000,0.035448,-4.000000,-4.000000,0.003481,0.037223,162.579375,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.034430,-4.000000,-4.000000,0.002981,0.036587,257.335645,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.034503,-4.000000,-4.000000,0.003135,0.036968,406.518051,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.033873,-4.000000,-4.000000,0.003294,0.036641,645.088074,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.033716,-4.000000,-4.000000,0.003218,0.036560,1019.597639,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.034057,-4.000000,-4.000000,0.003385,0.037134,1616.276473,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.033662,-4.000000,-4.000000,0.002946,0.036386,2556.592083,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.033722,-4.000000,-4.000000,0.003188,0.036706,4035.686994,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.033569,-4.000000,-4.000000,0.003299,0.036670,6360.218445,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.033730,-4.000000,-4.000000,0.003188,0.036744,9995.275792,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.033623,-4.000000,-4.000000,0.003150,0.036609,15554.308299,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.033675,-4.000000,-4.000000,0.003149,0.036667,23781.584749,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.033633,-4.000000,-4.000000,0.003234,0.036705,35679.213936,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.033637,-4.000000,-4.000000,0.003195,0.036676,51952.334509,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.033633,-4.000000,-4.000000,0.003184,0.036664,73164.114362,0,2.000000
verify_coh_phase90_quadrature,90,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.033634,-4.000000,-4.000000,0.003194,0.036674,98409.256436,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,-4,1.000000,1.000000,1.000000,0.030137,-4.000000,-4.000000,0.001073,0.019978,32.783701,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,-2,1.000000,1.000000,1.000000,0.026755,-4.000000,-4.000000,0.003135,0.022108,51.335272,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,0,1.000000,1.000000,1.000000,0.026082,-4.000000,-4.000000,0.002945,0.023403,80.784076,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,2,1.000000,1.000000,1.000000,0.023985,-4.000000,-4.000000,0.002017,0.022653,127.754422,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,4,1.000000,1.000000,1.000000,0.021896,-4.000000,-4.000000,0.002882,0.022858,201.632753,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,6,1.000000,1.000000,1.000000,0.021970,-4.000000,-4.000000,0.002059,0.022549,318.980288,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,8,1.000000,1.000000,1.000000,0.021263,-4.000000,-4.000000,0.002598,0.022906,505.687714,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.021418,-4.000000,-4.000000,0.002676,0.023447,799.339490,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.020931,-4.000000,-4.000000,0.002649,0.023071,1268.688387,0,2.000000
verify_coh_phase90_quadrature,90,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.020951,-4.000000,-4.000000,0.002439,0.023034,2003.800015,0,2.000000
