route_name,K_fbss,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count
verify_joint_K24_phase00,24,0,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.023034,10.000000,-2.000000,-0.004263,0.026739,762.996391,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,-4,0.875000,0.000000,0.000000,25.906698,18.000000,10.000000,-1.153379,15.773824,1.065051,200
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,-2,0.915000,0.000000,0.000000,24.630515,18.000000,10.000000,1.507711,15.332687,1.065684,197
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,0,0.915000,0.000000,0.000000,23.384639,18.000000,10.000000,0.881985,13.027524,1.067392,187
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,2,0.975000,0.000000,0.000000,15.299790,18.000000,10.000000,-0.224456,5.319630,1.097244,110
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,4,1.000000,0.000000,0.015000,3.153717,18.000000,10.000000,-0.173330,0.301819,1.171321,28
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,6,1.000000,0.000000,0.125000,0.374444,18.000000,10.000000,-0.020774,0.161728,1.299275,3
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,8,1.000000,0.025000,0.610000,0.235966,18.000000,10.000000,0.015600,0.116059,1.528329,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,10,1.000000,0.195000,0.910000,0.155774,18.000000,10.000000,0.010315,0.074050,1.874893,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,12,1.000000,0.375000,0.990000,0.107839,18.000000,10.000000,0.001208,0.047037,2.429298,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,14,1.000000,0.695000,1.000000,0.075134,18.000000,10.000000,-0.000281,0.034306,3.324702,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,16,1.000000,0.870000,1.000000,0.059478,18.000000,10.000000,-0.006137,0.034272,4.732188,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,18,1.000000,0.965000,1.000000,0.045110,18.000000,10.000000,-0.004570,0.029248,6.966533,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,20,1.000000,0.995000,1.000000,0.036818,18.000000,10.000000,-0.006324,0.028804,10.530013,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.031747,18.000000,10.000000,-0.005713,0.026770,16.120584,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.026872,18.000000,10.000000,-0.002876,0.023117,25.115872,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.024476,18.000000,10.000000,-0.005106,0.024663,39.130484,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.023181,18.000000,10.000000,-0.006283,0.025604,61.505432,0
verify_joint_K24_phase00,24,0,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.021409,18.000000,10.000000,-0.004274,0.023482,96.801467,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,-4,0.840000,0.000000,0.000000,28.743413,24.000000,20.000000,0.811273,18.011201,1.061965,200
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,-2,0.890000,0.000000,0.000000,27.924158,24.000000,20.000000,2.417172,19.226551,1.065562,199
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,0,0.860000,0.000000,0.000000,26.779296,24.000000,20.000000,-0.878469,16.915088,1.062058,200
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,2,0.875000,0.000000,0.000000,26.584028,24.000000,20.000000,1.873464,17.375364,1.064521,199
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,4,0.875000,0.000000,0.000000,25.308553,24.000000,20.000000,-2.935450,17.371242,1.062862,197
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,6,0.940000,0.000000,0.000000,22.866021,24.000000,20.000000,-1.600383,13.439406,1.070431,183
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,8,0.940000,0.000000,0.000000,12.431879,24.000000,20.000000,-0.381863,4.687865,1.096293,128
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,10,0.995000,0.000000,0.000000,3.434680,24.000000,20.000000,0.156625,0.525045,1.171772,35
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,12,1.000000,0.000000,0.000000,0.382047,24.000000,20.000000,0.003799,0.078461,1.312836,4
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,14,1.000000,0.010000,0.135000,0.256710,24.000000,20.000000,-0.011799,0.121709,1.532899,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,16,1.000000,0.070000,0.530000,0.179241,24.000000,20.000000,-0.009506,0.089614,1.899780,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,18,1.000000,0.315000,0.895000,0.116133,24.000000,20.000000,-0.003671,0.063480,2.466276,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,20,1.000000,0.615000,0.980000,0.081492,24.000000,20.000000,-0.006122,0.048021,3.365241,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,22,1.000000,0.845000,1.000000,0.060526,24.000000,20.000000,-0.004006,0.036041,4.808329,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,24,1.000000,0.950000,1.000000,0.047426,24.000000,20.000000,-0.006033,0.033422,7.085813,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,26,1.000000,0.995000,1.000000,0.036574,24.000000,20.000000,-0.005490,0.029853,10.712321,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.032597,24.000000,20.000000,-0.007515,0.029743,16.438794,0
verify_joint_K24_phase00,24,0,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.029032,24.000000,20.000000,-0.004557,0.025661,25.528237,0
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,-4,0.860000,0.000000,0.000000,28.748620,30.000000,28.000000,-2.025405,19.319244,1.065579,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,-2,0.880000,0.000000,0.000000,29.141905,30.000000,28.000000,-2.077848,20.078642,1.062789,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,0,0.900000,0.000000,0.000000,27.468440,30.000000,28.000000,0.974128,17.463678,1.063528,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,2,0.875000,0.000000,0.000000,31.170873,30.000000,28.000000,-1.430143,20.383676,1.061068,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,4,0.905000,0.000000,0.000000,28.305535,30.000000,28.000000,0.245868,17.561468,1.063040,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,6,0.895000,0.000000,0.000000,29.175584,30.000000,28.000000,-2.349731,19.892598,1.064586,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,8,0.835000,0.000000,0.000000,25.844215,30.000000,28.000000,-0.852476,15.907250,1.066495,200
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,10,0.840000,0.000000,0.000000,27.562311,30.000000,28.000000,-0.770781,16.452088,1.065182,198
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,12,0.910000,0.000000,0.000000,24.733342,30.000000,28.000000,-0.078276,12.933339,1.070397,187
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,14,0.955000,0.000000,0.000000,13.720413,30.000000,28.000000,-0.453998,5.505811,1.096060,135
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,16,0.995000,0.000000,0.000000,4.245410,30.000000,28.000000,0.011968,0.786807,1.160176,57
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,18,1.000000,0.000000,0.000000,0.358224,30.000000,28.000000,0.006048,0.007238,1.285410,10
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,20,1.000000,0.000000,0.010000,0.255597,30.000000,28.000000,-0.001725,0.055933,1.508990,1
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,22,1.000000,0.040000,0.135000,0.196932,30.000000,28.000000,-0.013294,0.093259,1.841453,0
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,24,1.000000,0.140000,0.380000,0.136017,30.000000,28.000000,-0.006254,0.076429,2.388125,0
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,26,1.000000,0.465000,0.755000,0.094932,30.000000,28.000000,-0.006596,0.061158,3.253726,0
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,28,1.000000,0.695000,0.930000,0.071114,30.000000,28.000000,-0.003763,0.044191,4.604991,0
verify_joint_K24_phase00,24,0,10,0.545000,-0.272500,0.272500,30,1.000000,0.910000,1.000000,0.055308,30.000000,28.000000,-0.004429,0.040124,6.764679,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.049805,-4.000000,-4.000000,0.000530,0.048444,34.707543,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.049422,-4.000000,-4.000000,0.000243,0.048682,54.558283,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.049446,-4.000000,-4.000000,0.000465,0.049298,85.648248,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.048732,-4.000000,-4.000000,0.000758,0.049065,135.512578,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.048704,-4.000000,-4.000000,0.000947,0.049368,213.825598,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.048875,-4.000000,-4.000000,0.001018,0.049705,336.955239,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.048797,-4.000000,-4.000000,0.001174,0.049854,531.623230,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.048607,-4.000000,-4.000000,0.001342,0.049867,833.369697,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.048495,-4.000000,-4.000000,0.001161,0.049603,1301.155642,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.048531,-4.000000,-4.000000,0.001105,0.049595,2008.867103,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.048589,-4.000000,-4.000000,0.001057,0.049618,3062.928619,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.048560,-4.000000,-4.000000,0.001086,0.049623,4572.041139,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.048562,-4.000000,-4.000000,0.001172,0.049712,6624.866984,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.048542,-4.000000,-4.000000,0.001193,0.049715,9216.349432,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.048557,-4.000000,-4.000000,0.001112,0.049654,12268.102897,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.048553,-4.000000,-4.000000,0.001167,0.049704,15443.482913,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.048524,-4.000000,-4.000000,0.001140,0.049649,18498.822121,0
verify_joint_K24_phase05,24,5,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.048546,-4.000000,-4.000000,0.001123,0.049655,21117.657723,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,-4,1.000000,0.505000,1.000000,0.091837,2.000000,-4.000000,-0.003400,0.038915,2.620303,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,-2,1.000000,0.795000,1.000000,0.063380,2.000000,-4.000000,0.004107,0.037221,3.620489,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,0,1.000000,0.880000,1.000000,0.054384,2.000000,-4.000000,0.001505,0.033006,5.205038,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,2,1.000000,0.960000,1.000000,0.047125,2.000000,-4.000000,-0.000116,0.031207,7.734675,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,4,1.000000,0.995000,1.000000,0.041671,2.000000,-4.000000,0.002842,0.033587,11.702373,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,6,1.000000,0.995000,1.000000,0.035197,2.000000,-4.000000,0.001370,0.030999,18.041951,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.034202,2.000000,-4.000000,0.002157,0.031689,28.010819,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.032381,2.000000,-4.000000,0.000350,0.030076,43.855525,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.030595,2.000000,-4.000000,0.001449,0.030492,69.010771,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.030255,2.000000,-4.000000,0.002367,0.031617,108.611241,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.029834,2.000000,-4.000000,0.001277,0.030499,171.338782,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.029638,2.000000,-4.000000,0.001701,0.030933,270.341212,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.029493,2.000000,-4.000000,0.001623,0.030835,426.302117,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.029426,2.000000,-4.000000,0.001800,0.030996,666.625614,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.029357,2.000000,-4.000000,0.001642,0.030861,1035.487993,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.029322,2.000000,-4.000000,0.001530,0.030752,1591.150042,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.029266,2.000000,-4.000000,0.001553,0.030729,2412.503446,0
verify_joint_K24_phase05,24,5,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.029256,2.000000,-4.000000,0.001563,0.030752,3561.358844,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,-4,1.000000,0.005000,0.585000,0.428237,8.000000,-2.000000,-0.055472,0.200447,1.243686,6
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,-2,1.000000,0.045000,0.905000,0.251576,8.000000,-2.000000,-0.016478,0.107024,1.425906,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,0,1.000000,0.195000,0.995000,0.162290,8.000000,-2.000000,-0.013640,0.070901,1.716111,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,2,1.000000,0.385000,1.000000,0.120607,8.000000,-2.000000,0.010247,0.050605,2.174376,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,4,1.000000,0.610000,1.000000,0.081403,8.000000,-2.000000,0.004380,0.037785,2.912342,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,6,1.000000,0.820000,1.000000,0.060758,8.000000,-2.000000,0.002799,0.030628,4.068149,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,8,1.000000,0.925000,1.000000,0.049864,8.000000,-2.000000,0.002921,0.028580,5.935323,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,10,1.000000,0.995000,1.000000,0.039242,8.000000,-2.000000,0.002954,0.027662,8.842042,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.033093,8.000000,-2.000000,0.002847,0.026240,13.520687,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.030307,8.000000,-2.000000,0.003114,0.026042,20.866379,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.027611,8.000000,-2.000000,0.004121,0.026769,32.471526,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.026039,8.000000,-2.000000,0.005617,0.028068,50.968813,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.024967,8.000000,-2.000000,0.005787,0.028235,80.425873,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.023806,8.000000,-2.000000,0.004520,0.026764,126.318083,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.023550,8.000000,-2.000000,0.004944,0.027287,199.482236,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.023075,8.000000,-2.000000,0.004315,0.026518,314.094804,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.023014,8.000000,-2.000000,0.004578,0.026853,493.978310,0
verify_joint_K24_phase05,24,5,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.022860,8.000000,-2.000000,0.004708,0.026913,770.963287,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,-4,0.875000,0.000000,0.000000,25.634819,16.000000,10.000000,-0.608778,15.063425,1.065126,199
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,-2,0.910000,0.000000,0.000000,24.001809,16.000000,10.000000,1.523614,14.696172,1.066857,193
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,0,0.925000,0.000000,0.000000,20.819186,16.000000,10.000000,1.337244,11.218825,1.073414,175
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,2,0.985000,0.000000,0.000000,11.139578,16.000000,10.000000,-0.615051,3.134582,1.119863,72
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,4,1.000000,0.000000,0.030000,0.497443,16.000000,10.000000,0.025041,0.163238,1.215854,14
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,6,1.000000,0.000000,0.280000,0.309341,16.000000,10.000000,-0.006998,0.129208,1.373854,2
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,8,1.000000,0.085000,0.775000,0.201448,16.000000,10.000000,0.026373,0.101071,1.646008,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,10,1.000000,0.285000,0.960000,0.133749,16.000000,10.000000,0.023922,0.070467,2.066089,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,12,1.000000,0.560000,0.995000,0.091608,16.000000,10.000000,0.013673,0.049532,2.729858,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,14,1.000000,0.770000,1.000000,0.065991,16.000000,10.000000,0.011518,0.038508,3.798424,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,16,1.000000,0.940000,1.000000,0.051749,16.000000,10.000000,0.008032,0.031724,5.483548,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,18,1.000000,0.965000,1.000000,0.043571,16.000000,10.000000,0.014327,0.034979,8.154823,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.032696,16.000000,10.000000,0.008882,0.027865,12.400718,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.028827,16.000000,10.000000,0.009922,0.028115,19.133353,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.025987,16.000000,10.000000,0.010883,0.028305,29.848663,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.023333,16.000000,10.000000,0.009594,0.026757,46.635856,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.021547,16.000000,10.000000,0.008712,0.025691,73.377610,0
verify_joint_K24_phase05,24,5,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.021182,16.000000,10.000000,0.009960,0.026788,115.654599,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,-4,0.840000,0.000000,0.000000,28.444784,22.000000,16.000000,0.881525,17.829246,1.061797,200
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,-2,0.885000,0.000000,0.000000,27.563346,22.000000,16.000000,1.966058,18.562387,1.065290,199
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,0,0.870000,0.000000,0.000000,26.046307,22.000000,16.000000,-1.025475,16.392775,1.062308,200
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,2,0.900000,0.000000,0.000000,24.064191,22.000000,16.000000,1.274192,14.840519,1.065618,197
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,4,0.890000,0.000000,0.000000,23.084492,22.000000,16.000000,-2.627681,14.622311,1.067316,181
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,6,0.975000,0.000000,0.000000,14.459965,22.000000,16.000000,0.578393,5.875007,1.094160,122
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,8,0.990000,0.000000,0.000000,2.470572,22.000000,16.000000,0.061647,0.369764,1.163703,45
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,10,1.000000,0.000000,0.005000,0.375141,22.000000,16.000000,0.001620,0.085268,1.297125,8
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,12,1.000000,0.005000,0.145000,0.268475,22.000000,16.000000,0.015802,0.101412,1.517213,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,14,1.000000,0.095000,0.595000,0.171491,22.000000,16.000000,0.002083,0.065117,1.857769,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,16,1.000000,0.375000,0.920000,0.111642,22.000000,16.000000,0.012588,0.055514,2.416708,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,18,1.000000,0.705000,0.995000,0.074025,22.000000,16.000000,0.010373,0.041727,3.287409,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,20,1.000000,0.870000,1.000000,0.058193,22.000000,16.000000,0.007380,0.030462,4.646225,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,22,1.000000,0.980000,1.000000,0.043995,22.000000,16.000000,0.010874,0.030504,6.869023,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.036966,22.000000,16.000000,0.010709,0.027604,10.336952,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.030716,22.000000,16.000000,0.013585,0.029185,15.871059,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.026351,22.000000,16.000000,0.011909,0.026653,24.625022,0
verify_joint_K24_phase05,24,5,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.023964,22.000000,16.000000,0.013326,0.027367,38.430757,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,-4,0.860000,0.000000,0.000000,28.747537,26.000000,24.000000,-2.025406,19.317912,1.065488,200
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,-2,0.875000,0.000000,0.000000,29.223043,26.000000,24.000000,-2.077985,20.165001,1.062660,200
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,0,0.900000,0.000000,0.000000,27.446646,26.000000,24.000000,0.926166,17.406650,1.063423,200
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,2,0.885000,0.000000,0.000000,30.981122,26.000000,24.000000,-1.135749,19.904484,1.060767,200
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,4,0.905000,0.000000,0.000000,27.634883,26.000000,24.000000,0.368432,17.051983,1.062384,200
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,6,0.905000,0.000000,0.000000,27.712978,26.000000,24.000000,-2.455434,18.566119,1.065071,196
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,8,0.865000,0.000000,0.000000,22.554283,26.000000,24.000000,-0.310957,12.205994,1.071469,188
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,10,0.920000,0.000000,0.000000,17.617385,26.000000,24.000000,-0.643322,7.644352,1.087576,145
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,12,0.985000,0.000000,0.000000,6.853915,26.000000,24.000000,0.008727,1.195898,1.142838,63
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,14,1.000000,0.000000,0.000000,0.392267,26.000000,24.000000,-0.001031,0.021729,1.264413,14
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,16,1.000000,0.000000,0.000000,0.271519,26.000000,24.000000,0.015378,0.065758,1.453542,1
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,18,1.000000,0.040000,0.140000,0.190234,26.000000,24.000000,0.013038,0.074754,1.760560,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,20,1.000000,0.230000,0.530000,0.128264,26.000000,24.000000,0.017157,0.060169,2.265301,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,22,1.000000,0.545000,0.855000,0.090371,26.000000,24.000000,0.009669,0.042556,3.036788,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,24,1.000000,0.825000,0.940000,0.065635,26.000000,24.000000,0.013876,0.035268,4.284150,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,26,1.000000,0.965000,1.000000,0.046321,26.000000,24.000000,0.010234,0.027287,6.264000,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,28,1.000000,0.985000,1.000000,0.040147,26.000000,24.000000,0.015115,0.029375,9.381417,0
verify_joint_K24_phase05,24,5,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.031141,26.000000,24.000000,0.012974,0.025986,14.320571,0
