stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,dispatch_recommended_route,1,1,1,1,0.0134857536984844,0,0.0134857536984844,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level2_music_or_center_real,1,1,1,1,0.00811227753332358,0,0.00811227753332358,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level2_rank1_fallback,1,1,1,1,0.0517122775333236,0,0.0517122775333236,2,0,ok,9.66647445104317e-06,9.32819083011314e-06,3.38283620930029e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,common_el_refocus_power_rank1,1,1,1,1,0.0517122775333236,0,0.0517122775333236,2,0,ok,9.66647445104317e-06,9.32819083011314e-06,3.38283620930029e-07,NaN,0,0,0,0.0795120753222779,0.0795724437933551,NaN,NaN,focused_power,0,0,,,1,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,dispatch_recommended_route,1,1,1,1,0.00811227753332358,0,0.00811227753332358,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,music,medium,1,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level2_music_or_center_real,1,0.64,1,0.64,0.0888997601729744,0,0.0888997601729744,2,0.36,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.64,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level2_rank1_fallback,1,0,1,0,0.234512277533324,0,0.234512277533324,2,1,az_error,0.000184583285211635,0.000176851480856212,7.73180435542305e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.234512277533324,0,0.234512277533324,2,1,az_error,0.000184583285211635,0.000176851480856212,7.73180435542305e-06,NaN,0,0,0,0.076861197617893,0.0790310362821596,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,dispatch_recommended_route,1,0.64,1,0.64,0.0888997601729744,0,0.0888997601729744,2,0.36,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0.64,0,1,1
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level2_music_or_center_real,1,0.86,1,0.86,0.0894013580506119,0,0.0894013580506119,2,0.14,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.86,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level2_rank1_fallback,1,0,1,0,0.240912277533324,0,0.240912277533324,2,1,az_error,0.000184766899500552,0.000177008436343157,7.75846315739485e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.240912277533324,0,0.240912277533324,2,1,az_error,0.000184766899500552,0.000177008436343157,7.75846315739485e-06,NaN,0,0,0,0.0790928205787078,0.0794359012903287,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,dispatch_recommended_route,1,0.86,1,0.86,0.0894013580506119,0,0.0894013580506119,2,0.14,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0.86,0,1,1
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level2_music_or_center_real,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level2_rank1_fallback,1,0,1,0,0.241312277533324,0,0.241312277533324,2,1,az_error,0.000184776117329629,0.000177011640831111,7.76447649851768e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.241312277533324,0,0.241312277533324,2,1,az_error,0.000184776117329629,0.000177011640831111,7.76447649851768e-06,NaN,0,0,0,0.0795017298558403,0.0795499504181033,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,dispatch_recommended_route,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,1,0,1,1
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level2_rank1_fallback,1,0,1,0,0.268142074385294,0,0.268142074385294,2,1,az_error,0.029397939325806,0.0290773130479199,0.000320626277886075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.268142074385294,0,0.268142074385294,2,1,az_error,0.029397939325806,0.0290773130479199,0.000320626277886075,NaN,0,0,0,0.0767968783123543,0.0788910565517232,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level2_rank1_fallback,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295439755297172,0.0292219082272305,0.00032206730248675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295439755297172,0.0292219082272305,0.00032206730248675,NaN,0,0,0,0.0790768393441758,0.0793910696816145,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level2_rank1_fallback,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295714173001381,0.0292489856702325,0.000322431629905572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.0295714173001381,0.0292489856702325,0.000322431629905572,NaN,0,0,0,0.079514615510405,0.0795515433383678,NaN,NaN,focused_power,0,0,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,level3_2d_music,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,16,dispatch_recommended_route,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.126348726297151,1.4142135623731,1.41993135693507,2,1,az_error,0.00154983027298388,1.7797344795491e-06,0.00154805053850433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.0353508556748143,0.17,0.193416286231335,2,0,ok,0.000139472664484296,0.00013235963705926,7.11302742503584e-06,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,0,dispatch_recommended_route,1,1,1,1,0.0353508556748143,0.17,0.193416286231335,2,0,ok,0.000139472664484296,0.00013235963705926,7.11302742503584e-06,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level2_music_or_center_real,0.98,0.9,0,0,0.0452082820669465,1.4142135623731,1.415084854997,1.98,1,el_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.121049221748499,1.4142135623731,1.41942696909701,2,1,az_error,0.00155357678070668,1.31614129196323e-06,0.00155226063941472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.0333951379172222,0.02,0.0519887456336781,2,0,ok,1.64040273125483e-05,1.53221749184524e-05,1.08185239409595e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,8,dispatch_recommended_route,1,1,1,1,0.0333951379172222,0.02,0.0519887456336781,2,0,ok,1.64040273125483e-05,1.53221749184524e-05,1.08185239409595e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level2_music_or_center_real,1,1,0,0,0.0250921124923069,1.4142135623731,1.41445138130527,2,1,el_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.120525320829979,1.4142135623731,1.41938055679931,2,1,az_error,0.00155572643625989,1.31530729679674e-06,0.00155441112896309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,5,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0271979689364656,0,0.0271979689364656,2,0,ok,2.72630411431439e-06,2.65863178153557e-06,6.76723327788157e-08,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,A_el2_beta1_phase0_rho1,2,2,1,1,0,1,0,0,1,0,16,dispatch_recommended_route,1,1,1,1,0.0271979689364656,0,0.0271979689364656,2,0,ok,2.72630411431439e-06,2.65863178153557e-06,6.76723327788157e-08,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.141759822917591,3.53553390593274,3.53842108536492,2,1,az_error,0.00167321736876016,1.11168205988425e-06,0.00167210568670027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,pair_el_local_covfit,1,1,1,1,0.0350517438640266,0.01,0.0443272251581416,2,0,ok,0.000133391374921372,0.00012955062615168,3.84074876969142e-06,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,0,dispatch_recommended_route,1,1,1,1,0.0350517438640266,0.01,0.0443272251581416,2,0,ok,0.000133391374921372,0.00012955062615168,3.84074876969142e-06,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level2_rank1_fallback,1,0,0,0,0.139243761030369,3.53553390593274,3.5383037615526,2,1,az_error,0.00168050233883476,6.98342388655623e-07,0.0016798039964461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,pair_el_local_covfit,1,1,1,1,0.0323841438165932,0,0.0323841438165932,2,0,ok,1.84429943669928e-05,1.71842366939829e-05,1.25875767300987e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,8,dispatch_recommended_route,1,1,1,1,0.0323841438165932,0,0.0323841438165932,2,0,ok,1.84429943669928e-05,1.71842366939829e-05,1.25875767300987e-06,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level2_music_or_center_real,1,0,0,0,0.355263937531178,3.53553390593274,3.55403723314196,2,1,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level2_rank1_fallback,1,0,0,0,0.136850825199211,3.53553390593274,3.53820135335116,2,1,az_error,0.0016830521942857,6.40813918846245e-07,0.00168241138036685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,common_el_refocus_power_rank1,0,0,0,0,NaN,NaN,NaN,NaN,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,level3_2d_music,1,1,1,1,0.0118877224666764,0,0.0118877224666764,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,pair_el_local_covfit,1,1,1,1,0.0189130296952972,0,0.0189130296952972,2,0,ok,2.75401403531004e-06,2.67966889692761e-06,7.43451383824301e-08,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0
large_el,large_el,B_el5_beta1_phase0_rho1,5,5,2.5,1,0,1,0,0,1,0,16,dispatch_recommended_route,1,1,1,1,0.0189130296952972,0,0.0189130296952972,2,0,ok,2.75401403531004e-06,2.67966889692761e-06,7.43451383824301e-08,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,pair_el_local_covfit,high,1,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
large_el,large_el,C_el5_beta05_phase0_rho1,5,5,2.5,0.5,0,1,0,0,1,0,0,level2_rank1_fallback,1,0,0,0,0.133243786080097,3.53553390593274,3.5380507265757,2,1,az_error,0.00194791499082695,1.37359752081897e-06,0.00194654139330613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0
