search_method,scenario_name,config_name,coarse_config_name,refine_config_name,sweep_phase,W_method,search_param_mode,full_el_sep_deg_list_text,coarse_el_sep_deg_list_text,fine_el_sep_deg_list_text,topK,coarse_az_step,coarse_el_step,fine_az_step,fine_el_step,local_az_half_width,local_el_center_half_width,az_center_bias_deg,el_center_bias_deg,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,B,joint_success_rate,az_rmse_mean,el_rmse_mean,combined_rmse_mean,boundary_hit_rate,mean_num_pairs,mean_full_num_pairs,mean_coarse_num_pairs,mean_refine_num_pairs,mean_reduction_ratio_vs_full,full_grid_match_rate,topK_miss_rate,full_success_test_fail_rate,el_sep_match_rate_vs_full,n_trials,overall_joint_success_rate,overall_combined_rmse_mean,worst_case_success,overall_boundary_hit_rate,overall_mean_num_pairs,overall_az_rmse_mean,overall_el_rmse_mean,overall_mean_reduction_ratio_vs_full,overall_full_grid_match_rate,overall_topK_miss_rate,overall_el_sep_match_rate_vs_full
coarse_to_fine,weak_secondary,coarse_016_024_compact__topK7__refine_stage1_safe,coarse_016_024_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,123817,131461,10431,113386,1.08268396215803,0,0,0,0,3,1,0.0182032989911424,1,0,107250.066666667,0.010123105625618,0.0143294367171341,1.25494756885406,0,0,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_mid_compact,coarse_016_024_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,14329.6666666667,131461,7353,6976.66666666667,9.21418205386583,0,1,0,0,3,1,0.0667793005993393,1,0,13255.8666666667,0.0340825817302108,0.0561960354981793,9.98673145662604,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_mid_finer,coarse_016_024_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,54794.3333333333,131461,7353,47441.3333333333,2.43399618451491,0,1,0,0,3,1,0.0182032989911424,1,0,47266.5333333333,0.010123105625618,0.0143294367171341,2.85450433009835,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,19230.6666666667,131461,7353,11877.6666666667,6.8839074549388,0,1,0,0,3,1,0.0667793005993393,1,0,17637,0.0340825817302108,0.0561960354981793,7.52190472948023,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0585234995535977,0.091018609693238,0.108266924474044,0,25891.3333333333,131461,7353,18538.3333333333,5.12603237100809,1,0,0,1,3,1,0.0773108977289522,1,0,23408.6,0.0366556110726745,0.0676875350070355,5.68640291189667,1,0,1
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_small_compact,coarse_016_024_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",10,0.16,0.24,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,10673.3333333333,131461,7353,3320.33333333333,12.3385865510457,0,1,0,0,3,1,0.0667793005993393,1,0,10119.3333333333,0.0340825817302108,0.0561960354981793,13.0322667473158,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK10__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,139391,131461,7353,132038,0.959339277234459,0,0,0,0,3,1,0.0182032989911424,1,0,120862.333333333,0.010123105625618,0.0143294367171341,1.11523790832667,0,0,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_mid_compact,coarse_016_024_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.16,0.24,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,11126,131461,7353,3773,11.8156570195937,0,1,0,0,3,1,0.0667793005993393,1,0,11328.5333333333,0.0340825817302108,0.0561960354981793,11.6356341472368,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_mid_finer,coarse_016_024_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.16,0.24,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,32196,131461,7353,24843,4.08314697477948,0,1,0,0,3,1,0.0182032989911424,1,0,33530.6666666667,0.010123105625618,0.0143294367171341,3.97420867859317,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,14499,131461,7353,7146,9.06690116559763,0,1,0,0,3,1,0.0667793005993393,1,0,14955.6,0.0340825817302108,0.0561960354981793,8.83056400618758,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0585234995535977,0.091018609693238,0.108266924474044,0,18513,131461,7353,11160,7.1010101010101,1,0,0,1,3,1,0.0773108977289522,1,0,19244.4,0.0366556110726745,0.0676875350070355,6.87719718874219,1,0,1
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_small_compact,coarse_016_024_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",3,0.16,0.24,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,8928,131461,7353,1575,14.7245743727599,0,1,0,0,3,1,0.0667793005993393,1,0,8993.33333333333,0.0340825817302108,0.0561960354981793,14.6279668120279,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK3__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,84907,131461,7353,77554,1.54829401580553,0,0,0,0,3,1,0.0182032989911424,1,0,89529.8666666667,0.010123105625618,0.0143294367171341,1.49076649402265,0,0,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_mid_compact,coarse_016_024_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.16,0.24,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,12971.6666666667,131461,7353,5618.66666666667,10.1667117395458,0,1,0,0,3,1,0.0667793005993393,1,0,12333.7333333333,0.0340825817302108,0.0561960354981793,10.7076877148286,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_mid_finer,coarse_016_024_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.16,0.24,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,44905.6666666667,131461,7353,37552.6666666667,2.9621617022171,0,1,0,0,3,1,0.0182032989911424,1,0,40556.8,0.010123105625618,0.0143294367171341,3.30550122279912,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,17528,131461,7353,10175,7.552519661663,0,1,0,0,3,1,0.0667793005993393,1,0,16455.6666666667,0.0340825817302108,0.0561960354981793,8.04958079869157,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0585234995535977,0.091018609693238,0.108266924474044,0,23268,131461,7353,15915,5.70639481927722,1,0,0,1,3,1,0.0773108977289522,1,0,21577.1333333333,0.0366556110726745,0.0676875350070355,6.15924450681239,1,0,1
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_small_compact,coarse_016_024_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",5,0.16,0.24,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,9838,131461,7353,2485,13.375028024328,0,1,0,0,3,1,0.0667793005993393,1,0,9536.53333333333,0.0340825817302108,0.0561960354981793,13.8077701249871,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK5__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,119041.666666667,131461,7353,111688.666666667,1.12446971850835,0,0,0,0,3,1,0.0182032989911424,1,0,106834.6,0.010123105625618,0.0143294367171341,1.25850184852623,0,0,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_mid_compact,coarse_016_024_minsep,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.16,0.24,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,13331,131461,7353,5978,9.87472028000136,0,1,0,0,3,1,0.0667793005993393,1,0,12734.1333333333,0.0340825817302108,0.0561960354981793,10.3540074318841,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_mid_finer,coarse_016_024_minsep,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.16,0.24,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,47453.6666666667,131461,7353,40100.6666666667,2.7830151879992,0,1,0,0,3,1,0.0182032989911424,1,0,43403.4666666667,0.010123105625618,0.0143294367171341,3.06446361939631,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_safe_compact,coarse_016_024_minsep,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,18042,131461,7353,10689,7.30881499628137,0,1,0,0,3,1,0.0667793005993393,1,0,17033.9333333333,0.0340825817302108,0.0561960354981793,7.75333198834184,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0585234995535977,0.091018609693238,0.108266924474044,0,24066,131461,7353,16713,5.48605117024448,1,0,0,1,3,1,0.0773108977289522,1,0,22478.0666666667,0.0366556110726745,0.0676875350070355,5.88674114719022,1,0,1
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_small_compact,coarse_016_024_minsep,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",7,0.16,0.24,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.0536715683624519,0.0663033551929289,0.0858730925325688,0,10048,131461,7353,2695,13.0884537364219,0,1,0,0,3,1,0.0667793005993393,1,0,9772.66666666667,0.0340825817302108,0.0561960354981793,13.4666741527526,0.6,0.4,0.6
coarse_to_fine,weak_secondary,coarse_016_024_minsep__topK7__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",7,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,124977.666666667,131461,7353,117624.666666667,1.05967577197424,0,0,0,0,3,1,0.0182032989911424,1,0,113497.8,0.010123105625618,0.0143294367171341,1.17366828610907,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_mid_compact,coarse_020_030_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,19672.3333333333,131461,5640,14032.3333333333,6.72208289106561,0,1,0,0,3,1,0.0182032989911424,1,0,17524.9333333333,0.010123105625618,0.0143294367171341,7.60935993247973,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_mid_finer,coarse_020_030_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,49459,131461,5640,43819,2.65844154826556,0,1,0,0,3,1,0.0182032989911424,1,0,43426.8,0.010123105625618,0.0143294367171341,3.08350361949349,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_safe_compact,coarse_020_030_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,33343.6666666667,131461,5640,27703.6666666667,3.98070337486342,0,1,0,0,3,1,0.0182032989911424,1,0,29739.5333333333,0.010123105625618,0.0143294367171341,4.49156393565334,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,49249,131461,5640,43609,2.69885948298389,0,0,0,0,3,1,0.0182032989911424,1,0,43559,0.010123105625618,0.0143294367171341,3.07428966206343,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_small_compact,coarse_020_030_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",10,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,11181.6666666667,131461,5640,5541.66666666667,11.7724466652643,0,1,0,0,3,1,0.0182032989911424,1,0,10176,0.010123105625618,0.0143294367171341,13.0222458298119,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK10__refine_stage1_safe,coarse_020_030_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",10,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,128247,131461,5640,122607,1.0276421465043,0,0,0,0,3,1,0.0182032989911424,1,0,114154.066666667,0.010123105625618,0.0143294367171341,1.16840192011322,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_mid_compact,coarse_020_030_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,10442,131461,5640,4802,12.5896380003831,0,1,0,0,3,1,0.0182032989911424,1,0,9961.8,0.010123105625618,0.0143294367171341,13.3414778421669,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_mid_finer,coarse_020_030_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,26934,131461,5640,21294,4.88085690948244,0,1,0,0,3,1,0.0182032989911424,1,0,27207,0.010123105625618,0.0143294367171341,4.92312634335782,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_safe_compact,coarse_020_030_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,15846,131461,5640,10206,8.29616306954436,0,1,0,0,3,1,0.0182032989911424,1,0,14812.8,0.010123105625618,0.0143294367171341,9.09093319831684,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,21678,131461,5640,16038,6.06425869545161,0,0,0,0,3,1,0.0182032989911424,1,0,20054.4,0.010123105625618,0.0143294367171341,6.78187060368734,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_small_compact,coarse_020_030_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,7390,131461,5640,1750,17.7890392422192,0,1,0,0,3,1,0.0182032989911424,1,0,7215,0.010123105625618,0.0143294367171341,18.2668722226319,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK3__refine_stage1_safe,coarse_020_030_compact,refine_stage1_safe,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,75578,131461,5640,69938,1.73940829341872,0,0,0,0,3,1,0.0182032989911424,1,0,76774.8,0.010123105625618,0.0143294367171341,1.74408968612623,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK5__refine_mid_compact,coarse_020_030_compact,refine_mid_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,12843,131461,5640,7203,10.2360040488982,0,1,0,0,3,1,0.0182032989911424,1,0,12829.9333333333,0.010123105625618,0.0143294367171341,10.2959261499525,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK5__refine_mid_finer,coarse_020_030_compact,refine_mid_finer,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,35275.6666666667,131461,5640,29635.6666666667,3.73583091392448,0,1,0,0,3,1,0.0182032989911424,1,0,33972.2,0.010123105625618,0.0143294367171341,3.89266857695268,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK5__refine_safe_compact,coarse_020_030_compact,refine_safe_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,20886,131461,5640,15246,6.29421622139232,0,1,0,0,3,1,0.0182032989911424,1,0,20817.4666666667,0.010123105625618,0.0143294367171341,6.36820897435843,0,0.4,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK5__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,29598,131461,5640,23958,4.44155010473681,0,0,0,0,3,1,0.0182032989911424,1,0,29496.4,0.010123105625618,0.0143294367171341,4.50364840729194,0,0,0.6
coarse_to_fine,weak_secondary,coarse_020_030_compact__topK5__refine_small_compact,coarse_020_030_compact,refine_small_compact,screening,greedy_combined_B7,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0.99,150,0.3,0.83,0.37,30,7,1,0.00500000000000034,0.0111803398874995,0.0122474487139165,0,8265,131461,5640,2625,15.9057471264368,0,1,0,0,3,1,0.0182032989911424,1,0,8265,0.010123105625618,0.0143294367171341,15.9297862307593,0,0.4,0.6
