stage,group,case_name,el_b_deg,el_diff_deg,el_mismatch_deg,beta,phi_deg,rho,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,common_el_truth_flag,snr_db,route_name,raw_success_rate,az_tol_success_rate_abs01,el_tol_success_rate_abs05,joint_tol_success_rate,az_rmse_deg,el_rmse_deg,pair_2d_rmse,peak_count_mean,degraded_rate,route_failure_reason,mean_objective_true_pair,mean_objective_best,objective_margin,objective_true_rank_median,el_hat_mean,el_hat_error_mean,el_hat_error_abs_mean,focused_power_peak_sharpness,lambda1_peak_sharpness,rank1_objective_valley_width_el,rank1_objective_selected_el_rank,el_selection_method,el_common_est_mean,el_common_est_error,recommended_route,confidence_flag,recommended_route_success_rate,weak_target_boundary_rate,anti_phase_boundary_rate,low_confidence_rate,oracle_dispatch_route,observable_dispatch_route,route_agreement_rate,oracle_dispatch_success_rate,observable_dispatch_success_rate,observable_vs_oracle_success_gap,dispatch_low_confidence_rate,boundary_unreliable_rate,false_high_confidence_rate,false_medium_high_confidence_rate,boundary_missed_rate,route_used_distribution,confidence_flag_distribution,main_failure_reason
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level2_rank1_fallback,1,0.933333333333333,1,0.933333333333333,0.0434081850222157,0,0.0434081850222157,2,0.0666666666666667,ok,1.00282403578686e-05,9.64838134714225e-06,3.7985901072635e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.933333333333333,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,common_el_refocus_power_rank1,1,0.933333333333333,1,0.933333333333333,0.0434081850222157,0,0.0434081850222157,2,0.0666666666666667,ok,1.00282403578686e-05,9.64838134714225e-06,3.7985901072635e-07,NaN,0,0,0,0.0767433332962093,0.0789510880801038,NaN,NaN,focused_power,0,0,,,0.933333333333333,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,oracle_label_dispatch,1,1,1,1,0.0311050255643624,0,0.0311050255643624,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,level2_music_or_center_real,medium,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,0,observable_dispatch,1,1,1,1,0.0340235937400609,0,0.0340235937400609,2,0,ok,9.97760957482979e-06,9.56482575749327e-06,4.12783817336518e-07,NaN,0,0,0,0.0767298305185611,0.0790161089413561,NaN,NaN,focused_power,0,0,level2_music_or_center_real,medium,1,0,0,0.1,level2_music_or_center_real,level2_music_or_center_real,0.533333333333333,1,1,0,0.1,0,0,0,0,common_el_refocus_power_rank1:0.367;level2_music_or_center_real:0.533;low_confidence:0.100,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level2_music_or_center_real,1,1,1,1,0.0122548456027801,0,0.0122548456027801,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level2_rank1_fallback,1,1,1,1,0.045571459031102,0,0.045571459031102,2,0,ok,9.71680599670655e-06,9.34204541583586e-06,3.74760580870695e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,common_el_refocus_power_rank1,1,1,1,1,0.045571459031102,0,0.045571459031102,2,0,ok,9.71680599670655e-06,9.34204541583586e-06,3.74760580870695e-07,NaN,0,0,0,0.0790714282874943,0.0794178017511048,NaN,NaN,focused_power,0,0,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,level3_2d_music,1,1,1,1,0.0150332388613705,0,0.0150332388613705,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,pair_el_local_covfit,1,1,1,1,0.0307599738879211,0.366666666666667,0.374798839433344,2,0,ok,1.96903488627887e-05,1.8072759555278e-05,1.61758930751067e-06,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,oracle_label_dispatch,1,1,1,1,0.0122548456027801,0,0.0122548456027801,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,level2_music_or_center_real,medium,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,8,observable_dispatch,1,1,1,1,0.02439871739166,0,0.02439871739166,2,0,ok,9.64906722517971e-06,9.37791084137747e-06,2.71156383802247e-07,NaN,0,0,0,0.0791039190275509,0.0794259868063669,NaN,NaN,focused_power,0,0,level2_music_or_center_real,medium,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.566666666666667,1,1,0,0,0,0,0,0,common_el_refocus_power_rank1:0.433;level2_music_or_center_real:0.567,medium:1.000,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level2_music_or_center_real,1,1,1,1,0.00811227753332358,0,0.00811227753332358,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level2_rank1_fallback,1,0.966666666666667,1,0.966666666666667,0.051571459031102,0,0.051571459031102,2,0.0333333333333333,ok,9.67287013014683e-06,9.39154064627732e-06,2.8132948386951e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.966666666666667,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,common_el_refocus_power_rank1,1,0.966666666666667,1,0.966666666666667,0.051571459031102,0,0.051571459031102,2,0.0333333333333333,ok,9.67287013014683e-06,9.39154064627732e-06,2.8132948386951e-07,NaN,0,0,0,0.0795083763285164,0.0795625993682065,NaN,NaN,focused_power,0,0,,,0.966666666666667,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,level3_2d_music,1,1,1,1,0.00811227753332358,0,0.00811227753332358,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,pair_el_local_covfit,1,1,1,1,0.040829940675553,0.183333333333333,0.21111593369156,2,0,ok,2.77041363109491e-06,2.67826706294613e-06,9.21465681487757e-08,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,oracle_label_dispatch,1,1,1,1,0.00811227753332358,0,0.00811227753332358,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,level2_music_or_center_real,medium,1,0,0,0,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_120,0,0,0,1,120,1,0,0,0,1,16,observable_dispatch,1,1,1,1,0.0107789441999902,0,0.0107789441999902,2,0,ok,9.68625823093168e-06,9.41363687044206e-06,2.72621360489619e-07,NaN,0,0,0,0.0794628348396001,0.0795054000578101,NaN,NaN,focused_power,0,0,level2_music_or_center_real,medium,1,0,0,0.0666666666666667,level2_music_or_center_real,level2_music_or_center_real,0.866666666666667,1,1,0,0.0666666666666667,0,0,0,0,level2_music_or_center_real:0.867;low_confidence:0.067;common_el_refocus_power_rank1:0.067,medium:0.933;low:0.067,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level2_music_or_center_real,1,0.5,1,0.5,0.0898245156774495,0,0.0898245156774495,2,0.5,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.5,0,0,0,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level2_rank1_fallback,1,0,1,0,0.238112277533324,0,0.238112277533324,2,1,az_error,0.000184256445507264,0.000176411290715081,7.84515479218317e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.238112277533324,0,0.238112277533324,2,1,az_error,0.000184256445507264,0.000176411290715081,7.84515479218317e-06,NaN,0,0,0,0.076849579519991,0.0790255346163261,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,level3_2d_music,1,0.566666666666667,1,0.566666666666667,0.0856839274876295,0,0.0856839274876295,2,0.433333333333333,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.566666666666667,0,0,0,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,pair_el_local_covfit,1,0.2,1,0.2,0.0937664285044315,0.333333333333333,0.369018535649807,2,0.8,az_error,0.00013179663208314,0.000123481628096818,8.31500398632231e-06,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.2,0,0,0,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,oracle_label_dispatch,1,0.5,1,0.5,0.0898245156774495,0,0.0898245156774495,2,0.5,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0.5,0,1,1,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,0,observable_dispatch,1,0.5,1,0.5,0.0898245156774495,0,0.0898245156774495,2,0.5,az_error,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,boundary_unreliable,low,0.5,0,0,0.8,anti_phase_boundary,boundary_unreliable,0,0.5,0.5,0,0.8,0.733333333333333,0,0.0333333333333333,0,boundary_unreliable:0.733;level2_music_or_center_real:0.200;low_confidence:0.067,low:0.800;medium:0.200,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level2_music_or_center_real,1,0.833333333333333,1,0.833333333333333,0.0898636614495049,0,0.0898636614495049,2,0.166666666666667,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.833333333333333,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level2_rank1_fallback,1,0,1,0,0.244112277533324,0,0.244112277533324,2,1,az_error,0.000184794928627756,0.000176962692143821,7.83223648393444e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,common_el_refocus_power_rank1,1,0,1,0,0.244112277533324,0,0.244112277533324,2,1,az_error,0.000184794928627756,0.000176962692143821,7.83223648393444e-06,NaN,0,0,0,0.0790732583430887,0.0794355645718574,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,level3_2d_music,1,0.866666666666667,1,0.866666666666667,0.088846717999602,0,0.088846717999602,2,0.133333333333333,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.866666666666667,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,pair_el_local_covfit,1,0.133333333333333,1,0.133333333333333,0.110905463335572,0.383333333333333,0.416351396545074,2,0.866666666666667,az_error,1.84626371740478e-05,1.66397291210801e-05,1.82290805296771e-06,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.133333333333333,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,oracle_label_dispatch,1,0.833333333333333,1,0.833333333333333,0.0898636614495049,0,0.0898636614495049,2,0.166666666666667,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0.833333333333333,0,1,1,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,8,observable_dispatch,1,0.833333333333333,1,0.833333333333333,0.0898636614495049,0,0.0898636614495049,2,0.166666666666667,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,level2_music_or_center_real,medium,0.833333333333333,0,0,0.433333333333333,anti_phase_boundary,level2_music_or_center_real,0,0.833333333333333,0.833333333333333,0,0.433333333333333,0.333333333333333,0,0,0,level2_music_or_center_real:0.567;boundary_unreliable:0.333;low_confidence:0.100,medium:0.567;low:0.433,boundary_unreliable
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level2_music_or_center_real,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level2_rank1_fallback,1,0,1,0,0.23877894419999,0,0.23877894419999,2,1,az_error,0.000184978871237063,0.000177215830224592,7.76304101247117e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,common_el_refocus_power_rank1,1,0,1,0,0.23877894419999,0,0.23877894419999,2,1,az_error,0.000184978871237063,0.000177215830224592,7.76304101247117e-06,NaN,0,0,0,0.0794976121127666,0.0795443114326455,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,level3_2d_music,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,1,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,pair_el_local_covfit,1,0.2,1,0.2,0.112112277533324,0.233333333333333,0.304223686092834,2,0.8,az_error,3.69883874548629e-06,3.5046185926909e-06,1.94220152795382e-07,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0.2,0,0,0,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,oracle_label_dispatch,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,1,0,1,1,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_150,0,0,0,1,150,1,0,1,0,1,16,observable_dispatch,1,1,1,1,0.0881122775333236,0,0.0881122775333236,2,0,ok,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,level2_music_or_center_real,medium,1,0,0,0.1,anti_phase_boundary,level2_music_or_center_real,0,1,1,0,0.1,0.0666666666666667,0,0,0,level2_music_or_center_real:0.900;boundary_unreliable:0.067;low_confidence:0.033,medium:0.900;low:0.100,
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level2_rank1_fallback,1,0,1,0,0.268211600373226,0,0.268211600373226,2,1,az_error,0.0293997152339324,0.0290786228776104,0.000321092356321954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,common_el_refocus_power_rank1,1,0,1,0,0.268211600373226,0,0.268211600373226,2,1,az_error,0.0293997152339324,0.0290786228776104,0.000321092356321954,NaN,0,0,0,0.0768263886330707,0.0788605355293468,NaN,NaN,focused_power,0,0,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,level3_2d_music,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,pair_el_local_covfit,0,0,0,0,NaN,NaN,NaN,0,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,oracle_label_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,anti_phase_boundary,low,0,0,1,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,0,observable_dispatch,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,boundary_unreliable,low,0,0,0,1,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level2_music_or_center_real,0,0,0,0,NaN,NaN,NaN,1,1,insufficient_peak_or_pair,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
phase_scan,phase_scan,phase_180,0,0,0,1,180,1,0,1,0,1,8,level2_rank1_fallback,1,0,1,0,0.268112277533324,0,0.268112277533324,2,1,az_error,0.029544308448124,0.0292213352131633,0.000322973234960702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,0,0,0,0,anti_phase_boundary,boundary_unreliable,0,0,0,0,1,1,0,0,0,boundary_unreliable:1.000,low:1.000,boundary_unreliable
