trial_index,scenario_name,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
7,easy_noncoherent,Z_int16_only,350.851722599939,350.848167237476,350.848167237476,0.000823415792940751,0.00082340648490289,0.00355536246206611,1.01335186149852e-05,0,weak_margin
7,easy_noncoherent,Rz_int18_only,350.851722599939,350.771153500682,350.771153500682,0.000823415792940751,0.000823227571189524,0.080569099256536,0.000229638602482809,0,weak_margin
7,easy_noncoherent,combined_int16,350.851722599939,351.39049981744,351.39049981744,0.000823415792940751,0.000824679291386646,0.538777217501774,0.00153562654191702,0,weak_margin
7,easy_noncoherent,combined_int18,350.851722599939,351.381236358022,351.381236358022,0.000823415792940751,0.000824660400265718,0.52951375808334,0.0015092237659814,0,weak_margin
7,easy_noncoherent,combined_int24,350.851722599939,350.845195010334,350.845195010334,0.000823415792940751,0.000823400440399634,0.00652758960495703,1.86049809206728e-05,0,weak_margin
7,easy_noncoherent,mixed_Z16_G24_score_float,350.851722599939,350.859375,350.859375,0.000823415792940751,0.000823432796167655,0.00765240006148815,2.18109234430462e-05,0,weak_margin
7,easy_noncoherent,mixed_Z16_G24_Rz24,350.851722599939,350.845592663129,350.845592663129,0.000823415792940751,0.000823400440399668,0.00612993680988438,1.74715881810679e-05,0,weak_margin
7,easy_noncoherent,combined_int14,350.851722599939,338.410053003317,338.410053003317,0.000823415792940751,0.000794184128535652,12.4416695966211,0.0354613325094253,0,weak_margin
7,easy_noncoherent,Gcache_int24_only,350.851722599939,350.852146450139,350.852146450139,0.000823415792940751,0.000823416790806416,0.000423850200604647,1.20806076556719e-06,0,weak_margin
7,easy_noncoherent,W_int18_G24_Z16,350.851722599939,350.845505703765,350.845505703765,0.000823415792940751,0.00082340044039962,0.00621689617400989,1.77194403605615e-05,0,weak_margin
8,easy_noncoherent,double_baseline,690.90146961392,690.90146961392,690.90146961392,0.00186075413736367,0.00186075413736367,0,0,0,reliable
8,easy_noncoherent,float32_all,690.90146961392,690.921875,690.921875,0.00186075413736367,0.00186080987290112,0.0204053860798012,2.95344372204099e-05,0,reliable
8,easy_noncoherent,W_int16_only,690.90146961392,690.902774018992,690.902774018992,0.00186075413736367,0.00186075783351179,0.00130440507200547,1.88797553540359e-06,0,reliable
8,easy_noncoherent,Gcache_int16_only,690.90146961392,691.117425286327,691.117425286327,0.00186075413736367,0.00186133677599616,0.21595567240729,0.000312570868503098,0,reliable
8,easy_noncoherent,Z_int16_only,690.90146961392,690.971754712082,690.971754712082,0.00186075413736367,0.00186094247693651,0.0702850981615484,0.000101729553710204,0,reliable
8,easy_noncoherent,Rz_int18_only,690.90146961392,690.896006874973,690.896006874973,0.00186075413736367,0.00186073988993037,0.00546273894724436,7.90668306190892e-06,0,reliable
8,easy_noncoherent,combined_int16,690.90146961392,692.513767821161,692.513767821161,0.00186075413736367,0.0018651012046719,1.61229820724111,0.00233361525217492,0,reliable
8,easy_noncoherent,combined_int18,690.90146961392,691.077616696915,691.077616696915,0.00186075413736367,0.00186122948156925,0.176147082995158,0.000254952537723779,0,reliable
8,easy_noncoherent,combined_int24,690.90146961392,690.895088161837,690.895088161837,0.00186075413736367,0.00186073686374117,0.00638145208358765,9.23641411148487e-06,0,reliable
8,easy_noncoherent,mixed_Z16_G24_score_float,690.90146961392,690.96875,690.96875,0.00186075413736367,0.00186093431678689,0.0672803860798012,9.73805803559774e-05,0,reliable
8,easy_noncoherent,mixed_Z16_G24_Rz24,690.90146961392,690.962069892965,690.962069892965,0.00186075413736367,0.00186091634379949,0.0606002790445928,8.77118977304485e-05,0,reliable
8,easy_noncoherent,combined_int14,690.90146961392,681.210930962698,681.210930962698,0.00186075413736367,0.00183463796477491,9.6905386512226,0.0140259343443541,0,reliable
