scenario_name,snr_db,mc,quant_mode,coeff_quant_kind,coeff_quant_bits,ywork_quant_kind,ywork_quant_bits,target_count,beta,rho,phase,pair_sep,true_az1,true_az2,true_el1,true_el2,rangeIdx,dopplerIdx,fd_hat,v_hat,derotation_mode,derotation_sign_used,coarse_peak_count,coarse_peak_sep_deg,second_peak_prominence,frontend_state,in_scope_shared_center_flag,out_of_scope_reason,selectedCenterAz,selectedCenterColumn,center_error_to_pair_center,center_error_to_strong_target,delta_theta1,delta_theta2,both_inside_R15,both_inside_R20,route_used,confidence_flag,success,false_high,boundary_missed,low_confidence,boundary_unreliable,az_est,el_est,az_est1,az_est2,el_est1,el_est2,output_count,runtime_sec,ywork_scale,ywork_rel_err,ywork_snr_quant_db,ywork_max_abs_err,ywork_clip_rate_real,ywork_clip_rate_imag,mean_steering_rel_err_aligned,max_steering_rel_err_aligned,min_steering_coherence,max_steering_phase_err,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,scenario_class,route_agreement_vs_double_flag,confidence_agreement_vs_double_flag,double_confidence_group,quant_confidence_group,medium_or_above_double_flag,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,route_changed_flag,confidence_changed_flag,success_gap_vs_double,az_est_diff_vs_double,el_est_diff_vs_double,output_count_diff_vs_double,trial_id,scenario_index,target_source,best_objective,second_objective,third_objective,objective_margin_abs,objective_margin_rel,best_pair_az1,best_pair_az2,second_pair_az1,second_pair_az2,best_second_pair_sep_diff,candidate_tie_flag,peak_count_margin,best_peak_value,second_peak_value,peak_prominence_ratio,peak_separation,peak_width,edge_peak_flag,peak_tie_flag,focused_power_best,focused_power_second,refocus_margin_abs,refocus_margin_rel,refocus_peak_width,refocus_el_hat,second_refocus_el,residual_norm,score_gap_ratio,route_score_margin,boundary_score,low_confidence_reason,boundary_unreliable_reason,confidence_upgrade_flag,confidence_downgrade_flag,margin_proxy,level2_peak_count,level2_peak_separation,level2_peak_prominence,level2_spectrum_width,level2_reliable_flag,level2_distance_to_threshold_min,refocus_enabled_flag,refocus_power_sharpness,refocus_lambda1_sharpness,stage_refocus_el_hat,stage_refocus_power_best,stage_refocus_power_second,stage_refocus_margin_abs,stage_refocus_margin_rel,stage_refocus_peak_width,refocus_rank1_residual_norm,refocus_rank1_score_gap_ratio,refocus_rank1_pair_sep_est,refocus_common_el_sharpness,refocus_common_el_proxy_flag,refocus_reliable_flag,refocus_distance_to_threshold_min,refocus_common_el_distance_to_threshold,rank1_enabled_flag,rank1_best_objective,rank1_second_objective,rank1_objective_margin_abs,rank1_objective_margin_rel,rank1_residual_norm,rank1_score_gap_ratio,rank1_pair_sep_est,rank1_valid_flag,rank1_boundary_flag,rank1_distance_to_threshold_min,music2d_enabled_flag,music2d_peak_count,music2d_peak_separation_az,music2d_peak_separation_el,music2d_peak_prominence,music2d_reliable_flag,music2d_distance_to_threshold_min,pairlocal_enabled_flag,pairlocal_residual_norm,pairlocal_score_gap_ratio,pairlocal_valid_flag,pairlocal_distance_to_threshold_min,boundary_unreliable_flag,boundary_reason,boundary_proxy_flag,boundary_score_if_any,dispatch_distance_to_threshold_min,low_confidence_flag_trace,low_confidence_reason_trace,final_decision_stage,covariance_trace,covariance_fro_norm,covariance_max_eig,noise_floor_est,ywork_power,template_norm_mean,rank1_objective_scale,residual_scale,score_gap_scale,double_route,quant_route,double_confidence,quant_confidence,route_flip_type,route_same_flag,confidence_same_flag,output_equivalent_flag,first_divergent_stage,first_divergent_metric,double_metric_value,quant_metric_value,threshold_value,double_distance_to_threshold,quant_distance_to_threshold,threshold_crossed_flag,metric_scale_ratio,near_threshold_double_flag,near_threshold_quant_flag
close_coherent_pair,16,20,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0109285310028621,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,level2_rank1_fallback,medium,1,0,0,0,0,-0.24;0.24,0;0,-0.24,0.24,0,0,2,0.0419712,2.80610354806324,1.7607381138662e-05,95.0861046939504,6.03505320425103e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,350,12,stable_control50,0,3.86008415567944e-09,2.30369271702738e-07,3.86008415567944e-09,17384273.5651367,-0.24,0.24,-0.26,0.26,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17384273.5651367,17384273.5651367,17384273.5651367,music_single_rank1_fallback,music_single_rank1_fallback,0,0,17384273.5651367,1,NaN,0,0.2,0,0.555555555555556,1,0.0795458590977478,0.0794558289142852,0,123.115449562446,113.322125358796,9.79332420365023,0.0795458590977478,2,0,17384273.5651367,0.48,0.0794558289142852,1,1,0.00567676127815296,0.0594110521904699,1,0,3.86008415567944e-09,3.86008415567944e-09,17384273.5651367,0,17384273.5651367,0.48,1,0,0.4,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00567676127815296,0.00567676127815296,0,music_single_rank1_fallback,rank1_fallback,8191.67961663224,8002.83611985016,8002.76309606719,NaN,3.93830750799627,1,2.22044604925031e-16,2.22044604925031e-16,17384273.5651367,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,20,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.5,-0.25,0.25,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0109285310028621,single_peak_in_scope,1,,0,1,0,0.25,-0.25,0.25,1,1,level2_rank1_fallback,medium,1,0,0,0,0,-0.24;0.24,0;0,-0.24,0.24,0,0,2,0.039159,2.80610354806324,2.47116663722663e-08,152.141959359964,1.31361092772845e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,350,12,stable_control50,0,1.47207526794095e-07,1.74872716231926e-07,1.47207526794095e-07,662963762.816016,-0.24,0.24,-0.26,0.26,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,662963762.816016,662963762.816016,662963762.816016,music_single_rank1_fallback,music_single_rank1_fallback,0,0,662963762.816016,1,NaN,0,0.2,0,0.555555555555556,1,0.0795458493513104,0.0794558027922865,0,123.115460270731,113.322136415218,9.79332385551277,0.0795458493513104,2,0,662963762.816016,0.48,0.0794558027922865,1,1,0.00567688310862055,0.0594107038971529,1,0,1.47207526794095e-07,1.47207526794095e-07,662963762.816016,0,662963762.816016,0.48,1,0,0.4,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00567688310862055,0.00567688310862055,0,music_single_rank1_fallback,rank1_fallback,8191.68013861875,8002.8368067169,8002.76378306963,NaN,3.93830775895134,1,2.22044604925031e-16,2.22044604925031e-16,662963762.816016,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,27,double_baseline,double,NaN,double,NaN,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0119717833153424,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,low_confidence,low,0,0,0,1,0,NaN;NaN,0.00256663615;0.00256663615,NaN,NaN,0.00256663615039712,0.00256663615039712,0,0.2871348,4.14118622350434,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,low,low,0,0,0,1,1,1,0,0,0,0,0,0,207,7,stable_control50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,no_reliable_observable_route,no_reliable_observable_route,0,0,NaN,1,NaN,0,0.02,0,0.213863691650155,1,0.0787507059285617,0.0791026668103597,0,126.996627384194,116.995553327142,10.0010740570518,0.0787507059285617,2,0,0,0.3,0.0787507059285617,1,0,0.0156161758929791,0.0500094123808224,1,0,0,0,0,0,0,0.3,0,0,0.625,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,0,no_reliable_observable_route,0,0.0156161758929791,0.0156161758929791,1,no_reliable_observable_route,boundary,9513.08823466452,8259.75241128333,8256.62355467283,NaN,4.57360011281949,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,low_confidence,low_confidence,low,low,low_confidence->low_confidence,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,27,y16_coeff24_all,fixed,24,fixed,16,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0119717833153424,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,low_confidence,low,0,0,0,1,0,NaN;NaN,0.00256663615;0.00256663615,NaN,NaN,0.00256663615039712,0.00256663615039712,0,0.2627557,4.14118622350434,2.41662091718653e-05,92.3358293955376,8.90839035034224e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,low,low,0,0,0,1,1,1,0,0,0,0,0,0,207,7,stable_control50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,no_reliable_observable_route,no_reliable_observable_route,0,0,NaN,1,NaN,0,0.02,0,0.213861923367641,1,0.0787506556720137,0.0791026142362129,0,126.996602987721,116.99553723432,10.0010657534014,0.0787506556720137,2,0,0,0.3,0.0787506556720137,1,0,0.0156168040998293,0.0500087422935154,1,0,0,0,0,0,0,0.3,0,0,0.625,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,0,no_reliable_observable_route,0,0.0156168040998293,0.0156168040998293,1,no_reliable_observable_route,boundary,9513.08656346417,8259.75086240927,8256.62200568406,NaN,4.57359930935777,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,low_confidence,low_confidence,low,low,low_confidence->low_confidence,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,27,y32float_coeff24,fixed,24,float32,NaN,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0119717833153424,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,low_confidence,low,0,0,0,1,0,NaN;NaN,0.00256663615;0.00256663615,NaN,NaN,0.00256663615039712,0.00256663615039712,0,0.2831194,4.14118622350434,2.57112164287005e-08,151.797547517493,1.6914804253473e-07,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,low,low,0,0,0,1,1,1,0,0,0,0,0,0,207,7,stable_control50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,no_reliable_observable_route,no_reliable_observable_route,0,0,NaN,1,NaN,0,0.02,0,0.213863697660621,1,0.0787507059199613,0.0791026668105603,0,126.996627403013,116.995553345571,10.0010740574416,0.0787507059199613,2,0,0,0.3,0.0787507059199613,1,0,0.0156161760004837,0.0500094122661508,1,0,0,0,0,0,0,0.3,0,0,0.625,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,0,no_reliable_observable_route,0,0.0156161760004837,0.0156161760004837,1,no_reliable_observable_route,boundary,9513.08823649098,8259.75241243948,8256.62355582655,NaN,4.57360011369761,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,low_confidence,low_confidence,low,low,low_confidence->low_confidence,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,27,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0119717833153424,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,low_confidence,low,0,0,0,1,0,NaN;NaN,0.00256663615;0.00256663615,NaN,NaN,0.00256663615039712,0.00256663615039712,0,0.2631336,4.14118622350434,2.41662091718653e-05,92.3358293955376,8.90839035034224e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,low,low,0,0,0,1,1,1,0,0,0,0,0,0,207,7,stable_control50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,no_reliable_observable_route,no_reliable_observable_route,0,0,NaN,1,NaN,0,0.02,0,0.213861923367641,1,0.0787506556720137,0.0791026142362129,0,126.996602987721,116.99553723432,10.0010657534014,0.0787506556720137,2,0,0,0.3,0.0787506556720137,1,0,0.0156168040998293,0.0500087422935154,1,0,0,0,0,0,0,0.3,0,0,0.625,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,0,no_reliable_observable_route,0,0.0156168040998293,0.0156168040998293,1,no_reliable_observable_route,boundary,9513.08656346417,8259.75086240927,8256.62200568406,NaN,4.57359930935777,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,low_confidence,low_confidence,low,low,low_confidence->low_confidence,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,27,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.263775444933353,0.336862277533324,0.600637722466676,0,0,48,12,-3125,46.875,none,0,1,3.9,0.0119717833153424,single_peak_in_scope,1,,0,1,-0.46875,-0.336862277533328,0.336862277533328,0.600637722466672,1,1,low_confidence,low,0,0,0,1,0,NaN;NaN,0.00256663615;0.00256663615,NaN,NaN,0.00256663615039712,0.00256663615039712,0,0.2673362,4.14118622350434,2.57112164287005e-08,151.797547517493,1.6914804253473e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,low,low,0,0,0,1,1,1,0,0,0,0,0,0,207,7,stable_control50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,no_reliable_observable_route,no_reliable_observable_route,0,0,NaN,1,NaN,0,0.02,0,0.213863697660621,1,0.0787507059199613,0.0791026668105603,0,126.996627403013,116.995553345571,10.0010740574416,0.0787507059199613,2,0,0,0.3,0.0787507059199613,1,0,0.0156161760004837,0.0500094122661508,1,0,0,0,0,0,0,0.3,0,0,0.625,1,1,NaN,NaN,0,0,NaN,0,NaN,NaN,0,NaN,0,no_reliable_observable_route,0,0.0156161760004837,0.0156161760004837,1,no_reliable_observable_route,boundary,9513.08823649098,8259.75241243948,8256.62355582655,NaN,4.57360011369761,1,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,low_confidence,low_confidence,low,low,low_confidence->low_confidence,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,22,double_baseline,double,NaN,double,NaN,2,1,1,0,0.5,0.21875,0.71875,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0108967828069032,single_peak_in_scope,1,,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.24;0.7,0;0,0.24,0.7,0,0,2,0.0400707,2.79564179047358,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,412,14,stable_control50,3.48567770914793e-08,1.22363218083274e-07,3.10251056869865e-07,8.75064409917949e-08,2.5104570271124,0.24,0.7,0.22,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.48567770914793e-08,2.5104570271124,2.5104570271124,2.5104570271124,music_single_rank1_fallback,music_single_rank1_fallback,0,0,2.5104570271124,1,NaN,0,0.02,0,0.955555555555555,1,0.07934889836363,0.0795595923819887,0,123.026221674244,113.264226514553,9.76199515969097,0.07934889836363,2,3.48567770914793e-08,2.5104570271124,0.46,0.07934889836363,1,1,0.00813877045462499,0.0579853115150667,1,3.48567770914793e-08,1.22363218083274e-07,8.75064409917949e-08,2.5104570271124,3.48567770914793e-08,2.5104570271124,0.46,1,0,0.425,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00813877045462499,0.00813877045462499,0,music_single_rank1_fallback,rank1_fallback,8185.44130981828,7996.93193737815,7996.85914182214,NaN,3.93530832202803,1,3.48567770914793e-08,3.48567770914793e-08,2.5104570271124,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,22,y16_coeff24_all,fixed,24,fixed,16,2,1,1,0,0.5,0.21875,0.71875,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0108967828069032,single_peak_in_scope,1,,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.24;0.7,0;0,0.24,0.7,0,0,2,0.0406243,2.79564179047358,1.75480700509229e-05,95.1154128116827,6.01823660201168e-05,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,412,14,stable_control50,6.18647132694674e-08,1.09635246137146e-07,2.90365442225616e-07,4.77705328676785e-08,0.772177390681533,0.24,0.7,0.22,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.18647132694674e-08,0.772177390681533,0.772177390681533,0.772177390681533,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.772177390681533,1,NaN,0,0.02,0,0.955555555555555,1,0.0793488716194294,0.0795595697154592,0,123.026215396615,113.264224025285,9.76199137133028,0.0793488716194294,2,6.18647132694674e-08,0.772177390681533,0.46,0.0793488716194294,1,1,0.00813910475713307,0.0579849549257248,1,6.18647132694674e-08,1.09635246137146e-07,4.77705328676785e-08,0.772177390681533,6.18647132694674e-08,0.772177390681533,0.46,1,0,0.425,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00813910475713307,0.00813910475713307,0,music_single_rank1_fallback,rank1_fallback,8185.44085247924,7996.93154214388,7996.85874661706,NaN,3.93530810215348,1,6.18647132694674e-08,6.18647132694674e-08,0.772177390681533,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,22,y32float_coeff24,fixed,24,float32,NaN,2,1,1,0,0.5,0.21875,0.71875,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0108967828069032,single_peak_in_scope,1,,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.24;0.7,0;0,0.24,0.7,0,0,2,0.0400558,2.79564179047358,2.47334631949161e-08,152.134301383944,1.29928724741946e-07,0,0,2.38190997359839e-07,6.16011433816925e-07,0.999999999999802,1.06315367203509e-06,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,412,14,stable_control50,1.14602675759993e-07,1.62373410850028e-07,2.81501784705228e-07,4.77707350900352e-08,0.416837868516082,0.24,0.7,0.22,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.14602675759993e-07,0.416837868516082,0.416837868516082,0.416837868516082,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.416837868516082,1,NaN,0,0.02,0,0.955555555555555,1,0.0793488983675691,0.0795595923815789,0,123.026221671164,113.264226511233,9.76199515993126,0.0793488983675691,2,1.14602675759993e-07,0.416837868516082,0.46,0.0793488983675691,1,1,0.00813877040538574,0.0579853115675886,1,1.14602675759993e-07,1.62373410850028e-07,4.77707350900352e-08,0.416837868516082,1.14602675759993e-07,0.416837868516082,0.46,1,0,0.425,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00813877040538574,0.00813877040538574,0,music_single_rank1_fallback,rank1_fallback,8185.44131010215,7996.93193720298,7996.85914164661,NaN,3.9353083221645,1,1.14602675759993e-07,1.14602675759993e-07,0.416837868516082,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,22,y16_coeff32float,float32,NaN,fixed,16,2,1,1,0,0.5,0.21875,0.71875,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0108967828069032,single_peak_in_scope,1,,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.24;0.7,0;0,0.24,0.7,0,0,2,0.0421774,2.79564179047358,1.75480700509229e-05,95.1154128116827,6.01823660201168e-05,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,412,14,stable_control50,0,7.31567128857426e-08,4.55488248588247e-07,7.31567128857426e-08,329468544.891881,0.24,0.7,0.22,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,329468544.891881,329468544.891881,329468544.891881,music_single_rank1_fallback,music_single_rank1_fallback,0,0,329468544.891881,1,NaN,0,0.02,0,0.955555555555555,1,0.0793488716194294,0.0795595697154592,0,123.026215396615,113.264224025285,9.76199137133028,0.0793488716194294,2,0,329468544.891881,0.46,0.0793488716194294,1,1,0.00813910475713307,0.0579849549257248,1,0,7.31567128857426e-08,7.31567128857426e-08,329468544.891881,0,329468544.891881,0.46,1,0,0.425,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00813910475713307,0.00813910475713307,0,music_single_rank1_fallback,rank1_fallback,8185.44085247924,7996.93154214388,7996.85874661706,NaN,3.93530810215348,1,2.22044604925031e-16,2.22044604925031e-16,329468544.891881,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,16,22,float32_all,float32,NaN,float32,NaN,2,1,1,0,0.5,0.21875,0.71875,0,0,48,12,-3125,46.875,none,0,1,3.92,0.0108967828069032,single_peak_in_scope,1,,0,1,-0.46875,-0.21875,0.21875,0.71875,1,1,level2_rank1_fallback,medium,1,0,0,0,0,0.24;0.7,0;0,0.24,0.7,0,0,2,0.0421651,2.79564179047358,2.47334631949161e-08,152.134301383944,1.29928724741946e-07,0,0,2.18737293587305e-08,2.74648417956103e-08,0.999999999999999,4.67896372897521e-08,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,412,14,stable_control50,3.34645162582842e-08,1.25894879522707e-07,3.08974459766421e-07,9.24303632644224e-08,2.76204091973214,0.24,0.7,0.22,0.72,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.34645162582842e-08,2.76204091973214,2.76204091973214,2.76204091973214,music_single_rank1_fallback,music_single_rank1_fallback,0,0,2.76204091973214,1,NaN,0,0.02,0,0.955555555555555,1,0.0793488983675691,0.0795595923815789,0,123.026221671164,113.264226511233,9.76199515993126,0.0793488983675691,2,3.34645162582842e-08,2.76204091973214,0.46,0.0793488983675691,1,1,0.00813877040538574,0.0579853115675886,1,3.34645162582842e-08,1.25894879522707e-07,9.24303632644224e-08,2.76204091973214,3.34645162582842e-08,2.76204091973214,0.46,1,0,0.425,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.00813877040538574,0.00813877040538574,0,music_single_rank1_fallback,rank1_fallback,8185.44131010215,7996.93193720298,7996.85914164661,NaN,3.9353083221645,1,3.34645162582842e-08,3.34645162582842e-08,2.76204091973214,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
close_coherent_pair,8,7,double_baseline,double,NaN,double,NaN,2,1,1,0,0.8,-0.86875,-0.06875,0,0,48,12,-3125,46.875,none,0,1,3.98,0.00889932961908677,single_peak_in_scope,1,,0,1,0.46875,0.868750000000006,-0.868750000000006,-0.0687499999999943,1,1,level2_rank1_fallback,medium,1,0,0,0,0,-0.84;-0.1,0;0,-0.84,-0.0999999999999999,0,0,2,0.0392785,4.1283608469435,0,Inf,0,0,0,0,0,1,0,0,0,0,core_in_scope,1,1,medium,medium,1,0,0,1,1,1,0,0,0,0,0,0,427,15,stable_control50,1.23578988347248e-06,1.45299520948719e-06,2.82377811882012e-06,2.17205326014711e-07,0.175762343517799,-0.84,-0.0999999999999999,-0.86,-0.0800000000000001,0.02,0,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.23578988347248e-06,0.175762343517799,0.175762343517799,0.175762343517799,music_single_rank1_fallback,music_single_rank1_fallback,0,0,0.175762343517799,1,NaN,0,0.02,0,0.955555555555555,1,0.0789972864794198,0.0794681490843954,0,116.547100362877,107.340195687165,9.20690467571187,0.0789972864794198,2,1.23578988347248e-06,0.175762343517799,0.74,0.0789972864794198,1,1,0.0125339190072524,0.0532971530589308,1,1.23578988347248e-06,1.45299520948719e-06,2.17205326014711e-07,0.175762343517799,1.23578988347248e-06,0.175762343517799,0.74,1,0,0.0749999999999999,0,0,NaN,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,music_single_rank1_fallback,0,0.0125339190072524,0.0125339190072524,0,music_single_rank1_fallback,rank1_fallback,8647.75079188097,7577.40693050771,7574.92112092529,NaN,4.15757249609663,1,1.23578988347248e-06,1.23578988347248e-06,0.175762343517799,level2_rank1_fallback,level2_rank1_fallback,medium,medium,level2_rank1_fallback->level2_rank1_fallback,1,1,1,none,,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0
