stress_group,case_name,stress_value,beta,el_a_deg,el_b_deg,el_assumed_deg,phase_offset_deg,rho,route_name,K_phi,P_phi,sep_factor,theta_sep_deg,snr_db,raw_success_rate,tol_success_rate_abs01,tol_success_rate_rel025,rmse_deg,mean_pair_sep_error,mean_pair_center_error,snr90_abs01,snr90_abs01_label,snr90_rel025,snr90_rel025_label,failure_rate,model_mismatch_flag
phase_offset,phase_60,60,1,0,0,0,60,1,center_real,28,38,10,0.2637754449,-4,0.01,0,0,0.5791686052,0.6912245551,0.4647455507,8,8 dB,8,8 dB,1,true
phase_offset,phase_60,60,1,0,0,0,60,1,center_real,28,38,10,0.2637754449,0,0.03,0.02,0.02,0.1367193962,0.1179251483,0.07425148311,8,8 dB,8,8 dB,0.98,true
phase_offset,phase_60,60,1,0,0,0,60,1,center_real,28,38,10,0.2637754449,4,0.78,0.77,0.64,0.04812506291,0.0582927184,0.02569264995,8,8 dB,8,8 dB,0.23,true
phase_offset,phase_60,60,1,0,0,0,60,1,center_real,28,38,10,0.2637754449,8,1,1,1,0.02649843055,0.03292544493,0.01581991101,8,8 dB,8,8 dB,0,true
phase_offset,phase_60,60,1,0,0,0,60,1,min_den_fb,28,38,10,0.2637754449,-4,0.01,0,0,0.5791686052,0.6912245551,0.4647455507,8,8 dB,8,8 dB,1,true
phase_offset,phase_60,60,1,0,0,0,60,1,min_den_fb,28,38,10,0.2637754449,0,0.03,0.02,0.02,0.1367193962,0.1179251483,0.07425148311,8,8 dB,8,8 dB,0.98,true
phase_offset,phase_60,60,1,0,0,0,60,1,min_den_fb,28,38,10,0.2637754449,4,0.78,0.77,0.64,0.04826038159,0.05819591212,0.02582085508,8,8 dB,8,8 dB,0.23,true
phase_offset,phase_60,60,1,0,0,0,60,1,min_den_fb,28,38,10,0.2637754449,8,1,1,1,0.02647020648,0.03277544493,0.01584491101,8,8 dB,8,8 dB,0,true
phase_offset,phase_60,60,1,0,0,0,60,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.99,0.97,0.03094683292,0.04917754449,0.0011,-4,<= -4 dB,-4,<= -4 dB,0.01,true
phase_offset,phase_60,60,1,0,0,0,60,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.98,0.02537499381,0.04034491101,0.0002,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_60,60,1,0,0,0,60,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.99,0.02294052517,0.0347244911,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_60,60,1,0,0,0,60,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01563984296,0.02551838432,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,center_real,28,38,10,0.2637754449,-4,0.08,0.06,0.06,0.08537840079,0.05906886123,0.0490625,0,0 dB,4,4 dB,0.94,true
phase_offset,phase_90,90,1,0,0,0,90,1,center_real,28,38,10,0.2637754449,0,0.91,0.9,0.77,0.04042009812,0.04115716638,0.02452968195,0,0 dB,4,4 dB,0.1,true
phase_offset,phase_90,90,1,0,0,0,90,1,center_real,28,38,10,0.2637754449,4,1,1,1,0.02088638622,0.02496933815,0.01231615683,0,0 dB,4,4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,center_real,28,38,10,0.2637754449,8,1,1,1,0.0140144413,0.01877035595,0.00670973304,0,0 dB,4,4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,min_den_fb,28,38,10,0.2637754449,-4,0.08,0.06,0.06,0.08535411839,0.05844386123,0.049375,0,0 dB,4,4 dB,0.94,true
phase_offset,phase_90,90,1,0,0,0,90,1,min_den_fb,28,38,10,0.2637754449,0,0.91,0.9,0.77,0.04031697333,0.04104727627,0.02447473689,0,0 dB,4,4 dB,0.1,true
phase_offset,phase_90,90,1,0,0,0,90,1,min_den_fb,28,38,10,0.2637754449,4,1,1,1,0.02090640577,0.02486933815,0.01236615683,0,0 dB,4,4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,min_den_fb,28,38,10,0.2637754449,8,1,1,1,0.01398783665,0.01862035595,0.006694911013,0,0 dB,4,4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.99,0.93,0.03682705842,0.05749592881,0.00085,-4,<= -4 dB,-4,<= -4 dB,0.01,true
phase_offset,phase_90,90,1,0,0,0,90,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0.99,0.98,0.02635816587,0.04064083982,0.00025,-4,<= -4 dB,-4,<= -4 dB,0.01,true
phase_offset,phase_90,90,1,0,0,0,90,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01946891602,0.03184083982,5e-05,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_90,90,1,0,0,0,90,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01826457855,0.03034083982,0,-4,<= -4 dB,-4,<= -4 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,center_real,28,38,10,0.2637754449,-4,0.98,0.97,0.85,0.03702830412,0.03785610429,0.02324589679,-4,<= -4 dB,0,0 dB,0.03,true
phase_offset,phase_120,120,1,0,0,0,120,1,center_real,28,38,10,0.2637754449,0,1,1,1,0.02125012123,0.02616329533,0.01071526696,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,center_real,28,38,10,0.2637754449,4,1,1,1,0.0147219533,0.02175922414,0.005100889867,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,center_real,28,38,10,0.2637754449,8,1,1,1,0.009795710012,0.01460515295,0.00335553392,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,min_den_fb,28,38,10,0.2637754449,-4,0.98,0.97,0.85,0.03702830412,0.03785610429,0.02324589679,-4,<= -4 dB,0,0 dB,0.03,true
phase_offset,phase_120,120,1,0,0,0,120,1,min_den_fb,28,38,10,0.2637754449,0,1,1,1,0.02125996211,0.02621329533,0.01069026696,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,min_den_fb,28,38,10,0.2637754449,4,1,1,1,0.0147219533,0.02175922414,0.005100889867,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,min_den_fb,28,38,10,0.2637754449,8,1,1,1,0.009800133026,0.01460515295,0.00335553392,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.87,0.04222732432,0.07190922414,0.000975,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.96,0.03992537139,0.07300311736,0.000125,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.96,0.03756537843,0.06785108176,0,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_120,120,1,0,0,0,120,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.03420845984,0.06285108176,0,-4,<= -4 dB,0,0 dB,0,true
phase_offset,phase_150,150,1,0,0,0,150,1,center_real,28,38,10,0.2637754449,-4,1,0.88,0.35,0.07009902752,0.1345245551,0.009375444933,0,0 dB,NaN,NaN,0.12,true
phase_offset,phase_150,150,1,0,0,0,150,1,center_real,28,38,10,0.2637754449,0,1,0.98,0.31,0.07188299084,0.1413245551,0.004440711893,0,0 dB,NaN,NaN,0.02,true
phase_offset,phase_150,150,1,0,0,0,150,1,center_real,28,38,10,0.2637754449,4,1,1,0.36,0.06967775991,0.1386245551,0.0022763348,0,0 dB,NaN,NaN,0,true
phase_offset,phase_150,150,1,0,0,0,150,1,center_real,28,38,10,0.2637754449,8,1,1,0.23,0.07034489231,0.1403245551,0.001586512773,0,0 dB,NaN,NaN,0,true
phase_offset,phase_150,150,1,0,0,0,150,1,min_den_fb,28,38,10,0.2637754449,-4,1,0.88,0.35,0.07015490241,0.1346245551,0.009375444933,0,0 dB,NaN,NaN,0.12,true
phase_offset,phase_150,150,1,0,0,0,150,1,min_den_fb,28,38,10,0.2637754449,0,1,0.98,0.31,0.07190154872,0.1413745551,0.004415711893,0,0 dB,NaN,NaN,0.02,true
phase_offset,phase_150,150,1,0,0,0,150,1,min_den_fb,28,38,10,0.2637754449,4,1,1,0.36,0.06970049184,0.1386745551,0.002256423787,0,0 dB,NaN,NaN,0,true
phase_offset,phase_150,150,1,0,0,0,150,1,min_den_fb,28,38,10,0.2637754449,8,1,1,0.23,0.07039702086,0.1404245551,0.00159160176,0,0 dB,NaN,NaN,0,true
phase_offset,phase_150,150,1,0,0,0,150,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.03,0,0.1445988345,0.2853245551,0.00145,NaN,NaN,NaN,NaN,0.97,true
phase_offset,phase_150,150,1,0,0,0,150,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0,0,0.1484573283,0.2947245551,0.00035,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_150,150,1,0,0,0,150,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0,0,0.1444285416,0.2878245551,0.0001,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_150,150,1,0,0,0,150,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0,0,0.1464850125,0.2923245551,0,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,center_real,28,38,10,0.2637754449,-4,1,0,0,0.5778915877,1.155524555,0.002021245813,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,center_real,28,38,10,0.2637754449,0,1,0,0,0.577560588,1.155024555,0.00154160176,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,center_real,28,38,10,0.2637754449,4,1,0,0,0.5777150566,1.155374555,0.001167491627,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,center_real,28,38,10,0.2637754449,8,1,0,0,0.5779980343,1.155974555,0.0007929365601,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,min_den_fb,28,38,10,0.2637754449,-4,1,0,0,0.5778669992,1.155474555,0.002041156827,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,min_den_fb,28,38,10,0.2637754449,0,1,0,0,0.5775355525,1.154974555,0.00151660176,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,min_den_fb,28,38,10,0.2637754449,4,1,0,0,0.5777150566,1.155374555,0.001167491627,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,min_den_fb,28,38,10,0.2637754449,8,1,0,0,0.5779980343,1.155974555,0.0007929365601,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0,0,0.269075163,0.5362245551,0.01805,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,0,0,0.2684389006,0.5362245551,0.00975,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,0,0,0.2682413901,0.5362245551,0.00605,NaN,NaN,NaN,NaN,1,true
phase_offset,phase_180,180,1,0,0,0,180,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,0,0,0.2681719474,0.5362245551,0.0036,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_1,1,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,center_real,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,min_den_fb,28,38,10,0.2637754449,8,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,false
coherence_rho,rho_1,1,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.99,0.91,0.03802559414,0.0602489822,0.001,-4,<= -4 dB,-4,<= -4 dB,0.01,false
coherence_rho,rho_1,1,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.96,0.02324991198,0.0357510178,0.00015,-4,<= -4 dB,-4,<= -4 dB,0,false
coherence_rho,rho_1,1,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01991826602,0.03242041991,0,-4,<= -4 dB,-4,<= -4 dB,0,false
coherence_rho,rho_1,1,1,0,0,0,0,1,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01747426904,0.03003269745,0,-4,<= -4 dB,-4,<= -4 dB,0,false
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,center_real,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,center_real,28,38,10,0.2637754449,8,0.03,0,0,1.635887546,2.179557888,1.217584816,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,min_den_fb,28,38,10,0.2637754449,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,min_den_fb,28,38,10,0.2637754449,8,0.03,0,0,1.633562112,2.176224555,1.21591815,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.97,0.9,0.03776540671,0.05755610678,0.000725,-4,<= -4 dB,-4,<= -4 dB,0.03,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.99,0.02601907013,0.0396255089,0.000125,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01853134713,0.03079592881,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p99,0.99,1,0,0,0,0,0.99,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01658906053,0.02751024194,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,center_real,28,38,10,0.2637754449,0,0.02,0,0,1.542631484,2.033724555,1.14625,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,center_real,28,38,10,0.2637754449,4,0.02,0,0,1.383059003,1.816224555,1.037754449,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,center_real,28,38,10,0.2637754449,8,0.01,0,0,0.2798054224,0.2712245551,0.2447455507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,min_den_fb,28,38,10,0.2637754449,0,0.02,0,0,1.542631484,2.033724555,1.14625,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,min_den_fb,28,38,10,0.2637754449,4,0.02,0,0,1.383059003,1.816224555,1.037754449,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,min_den_fb,28,38,10,0.2637754449,8,0.01,0,0,0.2798054224,0.2712245551,0.2447455507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.99,0.9,0.03957558267,0.06455,0.000925,-4,<= -4 dB,-4,<= -4 dB,0.01,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.99,0.02369474711,0.0377510178,0.0001,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01908660234,0.03117143771,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p95,0.95,1,0,0,0,0,0.95,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01752558242,0.02938167965,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,center_real,28,38,10,0.2637754449,0,0.02,0,0,1.443460815,1.856224555,1.055,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,center_real,28,38,10,0.2637754449,4,0.02,0,0,0.5424058266,0.6187245551,0.4284955507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,center_real,28,38,10,0.2637754449,8,0.02,0,0,0.2199743085,0.1562245551,0.1847455507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,min_den_fb,28,38,10,0.2637754449,0,0.02,0,0,1.443460815,1.856224555,1.055,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,min_den_fb,28,38,10,0.2637754449,4,0.02,0,0,0.5424058266,0.6187245551,0.4284955507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,min_den_fb,28,38,10,0.2637754449,8,0.02,0,0,0.2199743085,0.1562245551,0.1847455507,NaN,NaN,NaN,NaN,1,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.91,0.03508156675,0.0556265267,0.0007,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,1,0.02516977583,0.04174796441,0.000225,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01923545965,0.02976736652,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p9,0.9,1,0,0,0,0,0.9,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01874052046,0.03073676863,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,center_real,28,38,10,0.2637754449,-4,0.01,0,0,1.015529152,1.301224555,0.7797455507,8,8 dB,NaN,NaN,1,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,8,8 dB,NaN,NaN,1,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,center_real,28,38,10,0.2637754449,4,0.15,0.12,0.04,0.08105875898,0.08659860029,0.04264970338,8,8 dB,NaN,NaN,0.88,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,center_real,28,38,10,0.2637754449,8,0.98,0.96,0.86,0.04281403958,0.05025295963,0.02522959184,8,8 dB,NaN,NaN,0.04,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,min_den_fb,28,38,10,0.2637754449,-4,0.01,0,0,1.015217362,1.306224555,0.7772455507,8,8 dB,NaN,NaN,1,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,8,8 dB,NaN,NaN,1,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,min_den_fb,28,38,10,0.2637754449,4,0.15,0.12,0.04,0.08105875898,0.08659860029,0.04264970338,8,8 dB,NaN,NaN,0.88,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,min_den_fb,28,38,10,0.2637754449,8,0.98,0.96,0.86,0.042797194,0.05015091882,0.02528061224,8,8 dB,NaN,NaN,0.04,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,0.98,0.94,0.034571312,0.0523265267,0.0008,-4,<= -4 dB,-4,<= -4 dB,0.02,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.95,0.02857352288,0.04334796441,7.5e-05,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,0.99,0.0202061429,0.03152245551,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p7,0.7,1,0,0,0,0,0.7,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,1,0.01734325145,0.02839592881,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,8,8 dB,8,8 dB,1,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,center_real,28,38,10,0.2637754449,0,0.02,0,0,0.1327302122,0.05872455507,0.12625,8,8 dB,8,8 dB,1,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,center_real,28,38,10,0.2637754449,4,0.84,0.83,0.62,0.04721244763,0.05091587875,0.02833939165,8,8 dB,8,8 dB,0.17,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,center_real,28,38,10,0.2637754449,8,1,1,1,0.0244826438,0.03537544493,0.01272544493,8,8 dB,8,8 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,8,8 dB,8,8 dB,1,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,min_den_fb,28,38,10,0.2637754449,0,0.02,0,0,0.1327302122,0.05872455507,0.12625,8,8 dB,8,8 dB,1,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,min_den_fb,28,38,10,0.2637754449,4,0.84,0.83,0.62,0.04718516527,0.05079683113,0.02839891546,8,8 dB,8,8 dB,0.17,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,min_den_fb,28,38,10,0.2637754449,8,1,1,1,0.02445376291,0.03527544493,0.01277544493,8,8 dB,8,8 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,covfit_rank1_equal_phase,28,38,10,0.2637754449,-4,1,1,0.94,0.03092497968,0.0467755089,0.00045,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,covfit_rank1_equal_phase,28,38,10,0.2637754449,0,1,1,0.98,0.02672387688,0.0416755089,0.0001,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,covfit_rank1_equal_phase,28,38,10,0.2637754449,4,1,1,1,0.01762629035,0.0279,0,-4,<= -4 dB,-4,<= -4 dB,0,true
coherence_rho,rho_0p5,0.5,1,0,0,0,0,0.5,covfit_rank1_equal_phase,28,38,10,0.2637754449,8,1,1,0.99,0.01818393295,0.0285244911,0,-4,<= -4 dB,-4,<= -4 dB,0,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,center_real,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,center_real,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,center_real,28,38,10,0.2637754449,4,0.02,0,0,1.308054781,1.816224555,0.9172455507,NaN,NaN,NaN,NaN,1,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,center_real,28,38,10,0.2637754449,8,0.04,0,0,0.5876032717,0.5399745551,0.5046294493,NaN,NaN,NaN,NaN,1,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,min_den_fb,28,38,10,0.2637754449,-4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
extreme_combo,case_A_beta0p5_el5_rho1_ph0,1,0.5,0,5,0,0,1,min_den_fb,28,38,10,0.2637754449,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,true
