trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,double_confidence,quant_confidence,double_success,quant_success,double_az_est,quant_az_est,az_diff,double_el_est,quant_el_est,el_diff,true_az1,true_az2,true_el1,true_el2,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,ywork_snr_quant_db,steering_rel_err_aligned,score_margin_if_available,peak_margin_if_available,failure_hypothesis
882,medium_beta_pair,16,12,combined_int24,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.66;0.04,0.2,0;0,-0.000271862632;-0.000271862632,0.000271862632334252,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,143.142788006261,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
868,medium_beta_pair,8,28,combined_int24,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.5;0.22,-0.48;0.04,0.18,0;0,0.000181751139;0.000181751139,0.000181751139177672,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,140.460158273895,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
66,close_coherent_pair,8,6,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.62;-0.32,-0.5;-0.44,0.12,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,140.238333977776,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
186,close_coherent_pair,8,6,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.28;0.66,0.4;0.54,0.12,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,140.039539725639,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
368,close_coherent_pair,8,8,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.3;0.64,0.18;0.76,0.12,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,140.438659212181,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
62,close_coherent_pair,8,2,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,-0.5;-0.44,-0.58;-0.36,0.0800000000000001,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,140.54944545191,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
670,medium_beta_pair,8,10,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.36;0.18,-0.28;0.1,0.0800000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,140.529159139336,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
681,medium_beta_pair,8,21,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.32;0.16,-0.24;0.08,0.0800000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,140.586357279724,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
735,medium_beta_pair,8,15,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.18;0.58,0.1;0.66,0.0800000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,140.080715844171,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
648,medium_beta_pair,16,18,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.74;-0.36,-0.82;-0.28,0.08,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,143.088504267901,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
10,single_target_sanity,8,10,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.08;0.08,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,140.335851821768,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
139,close_coherent_pair,8,19,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.06;0.06,0.0799999999999998,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,140.413324614613,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
167,close_coherent_pair,16,17,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.08;0.08,0.0799999999999998,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,142.937331347099,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
997,weak_target_boundary,16,7,combined_int24,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,0,0,-0.38;0.1,-0.3;0.02,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,143.32137866949,6.16011433816925e-07,NaN,NaN,weak_target_case
376,close_coherent_pair,8,16,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.24;0.7,0.18;0.76,0.0600000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,140.341675803237,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
635,medium_beta_pair,16,5,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.8;-0.3,-0.86;-0.24,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,143.368535989591,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
758,medium_beta_pair,16,8,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.22;0.56,0.16;0.62,0.0600000000000001,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,143.162133169947,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
964,weak_target_boundary,8,4,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.34;0.06,-0.28;0,0.0600000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,140.073961424831,6.16011433816925e-07,NaN,NaN,weak_target_case
604,medium_beta_pair,8,4,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.76;-0.34,-0.82;-0.3,0.0599999999999999,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,140.089438075892,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
21,single_target_sanity,8,21,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.1;0.1,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,140.205411188978,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
29,single_target_sanity,8,29,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.06;0.06,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,140.314075787411,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
37,single_target_sanity,16,7,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.06;0.06,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,143.4033770771,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
39,single_target_sanity,16,9,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.1;0.1,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,143.364638137107,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
130,close_coherent_pair,8,10,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.1;0.1,0.0599999999999998,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,140.288467078673,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
527,close_coherent_pair,16,17,combined_int24,common_el_refocus_power_rank1,low_confidence,medium,low,1,1,-0.38;0.38,-0.32;0.32,0.0599999999999998,0;0,-7.17757974e-05;-7.17757974e-05,7.1775797400479e-05,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,143.228852542578,6.16011433816925e-07,NaN,NaN,candidate_tie_flip
996,weak_target_boundary,16,6,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.38;0.1,-0.32;0.04,0.0599999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,143.258648991211,6.16011433816925e-07,NaN,NaN,weak_target_case
58,single_target_sanity,16,28,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.1;0.1,0.04,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,143.078429384897,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
84,close_coherent_pair,8,24,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.6;-0.34,-0.56;-0.38,0.04,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,140.091565792459,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
144,close_coherent_pair,8,24,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.18;0.18,0.04,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,140.462024392583,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
296,close_coherent_pair,16,26,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.68;-0.26,-0.72;-0.22,0.04,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,142.93425713775,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
307,close_coherent_pair,8,7,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.28;0.28,-0.24;0.24,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,140.510885624512,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
345,close_coherent_pair,16,15,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.22;0.22,-0.26;0.26,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,143.256846560545,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
347,close_coherent_pair,16,17,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.26;0.26,-0.22;0.22,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,143.064345136615,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
404,close_coherent_pair,16,14,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.26;0.68,0.22;0.72,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,142.976988735693,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
545,close_coherent_pair,8,5,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.12;0.82,0.08;0.86,0.04,0;0,0;0,0,0.06875,0.86875,0,0,single_peak_in_scope,1,1,0,0,140.686524555205,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
602,medium_beta_pair,8,2,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.82;-0.28,-0.78;-0.32,0.04,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,140.409076964378,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
713,medium_beta_pair,16,23,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,-0.3;0.12,-0.32;0.16,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,143.130865269736,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
721,medium_beta_pair,8,1,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.14;0.62,0.1;0.66,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,140.478929293269,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
723,medium_beta_pair,8,3,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,0.22;0.56,0.18;0.6,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,140.186630941784,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
725,medium_beta_pair,8,5,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.16;0.6,0.12;0.64,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,139.707640486389,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
736,medium_beta_pair,8,16,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.14;0.64,0.18;0.6,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,139.796489805884,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
769,medium_beta_pair,16,19,combined_int24,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.14;0.62,0.1;0.66,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,143.166488373404,6.16011433816925e-07,NaN,NaN,rank1_objective_flat
