trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,route_agreement,double_confidence,quant_confidence,double_confidence_group,quant_confidence_group,confidence_agreement,dangerous_confidence_upgrade,medium_to_high_upgrade,output_equivalent,output_equivalent_strict,output_equivalent_relaxed,double_success,quant_success,success_changed,false_high,boundary_missed,double_az_est,quant_az_est,az_diff,az_diff_for_equivalence,double_el_est,quant_el_est,el_diff,el_diff_for_equivalence,output_count_diff,ywork_snr_quant_db,ywork_rel_err,steering_rel_err_aligned,steering_mean_rel_err_aligned,ywork_clip_rate,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,low_confidence_quant,boundary_quant,true_az1,true_az2,true_el1,true_el2,weak_target_truth_flag,anti_phase_truth_flag,large_el_truth_flag,score_margin_if_available,peak_margin_if_available,failure_hypothesis
467,close_coherent_pair,16,17,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,143.093874319523,7.00335730171322e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,152.343673453485,2.41443949899825e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,95.0631482319382,1.76539782991698e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,95.0631482319382,1.76539782991698e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,107.109949039273,4.41064950873004e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
468,close_coherent_pair,16,18,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,143.223132065599,6.89990953497504e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,152.301276302387,2.42625355581525e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.82;-0.12,0.02,0.02,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,94.9789905505039,1.78258592249817e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,94.9789905505039,1.78258592249817e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.82;-0.12,0.02,0.02,0;0,0;0,0,0,0,107.025516536503,4.45373295410337e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
469,close_coherent_pair,16,19,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,143.147096756329,6.96057571868576e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,152.28152579567,2.43177679659797e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.82;-0.12,0.02,0.02,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.82;-0.12,0.02,0.02,0;0,0;0,0,0,0,95.0545616029558,1.76714391604811e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.82;-0.12,0.02,0.02,0;0,0;0,0,0,0,95.0545616029558,1.76714391604811e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,107.093253928784,4.41913535155083e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
470,close_coherent_pair,16,20,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,143.221491930101,6.90121255119558e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
471,close_coherent_pair,16,21,double_baseline,low_confidence,low_confidence,1,low,low,low,low,1,0,0,1,1,1,0,0,0,0,0,NaN;NaN,NaN;NaN,0,0,-0.000196171845;-0.000196171845,-0.000196171845;-0.000196171845,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,1,0,1,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,float32_all,low_confidence,low_confidence,1,low,low,low,low,1,0,0,1,1,1,0,0,0,0,0,NaN;NaN,NaN;NaN,0,0,-0.000196171845;-0.000196171845,-0.000196171845;-0.000196171845,0,0,0,152.290925146899,2.42914669624829e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,1,0,1,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,coeff_int16_only,low_confidence,level2_rank1_fallback,0,low,medium,low,medium,0,0,0,0,0,0,0,1,1,0,0,NaN;NaN,-0.86;-0.08,NaN,Inf,-0.000196171845;-0.000196171845,0;0,0.000196171845190369,0.000196171845190369,2,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,1,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,ywork_int16_only,low_confidence,low_confidence,1,low,low,low,low,1,0,0,1,1,1,0,0,0,0,0,NaN;NaN,NaN;NaN,0,0,-0.000196171845;-0.000196171845,-0.000196171845;-0.000196171845,0,0,0,94.9606082501035,1.78636247618611e-05,0,0,0,single_peak_in_scope,1,1,1,0,1,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,combined_int16,low_confidence,level2_rank1_fallback,0,low,medium,low,medium,0,0,0,0,0,0,0,1,1,0,0,NaN;NaN,-0.86;-0.08,NaN,Inf,-0.000196171845;-0.000196171845,0;0,0.000196171845190369,0.000196171845190369,2,94.9606082501035,1.78636247618611e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,1,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,combined_int18,low_confidence,low_confidence,1,low,low,low,low,1,0,0,1,1,1,0,0,0,0,0,NaN;NaN,NaN;NaN,0,0,-0.000196171845;-0.000196171845,-0.000196171845;-0.000196171845,0,0,0,106.992895500797,4.47049100067245e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,1,0,1,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
471,close_coherent_pair,16,21,combined_int24,low_confidence,level2_rank1_fallback,0,low,medium,low,medium,0,0,0,0,0,0,0,1,1,0,0,NaN;NaN,-0.86;-0.08,NaN,Inf,-0.000196171845;-0.000196171845,0;0,0.000196171845190369,0.000196171845190369,2,143.120969004384,6.98154513089669e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,1,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,boundary_case
472,close_coherent_pair,16,22,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,152.307580795701,2.42449314323466e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,94.9494895454783,1.7886506418847e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,94.9494895454783,1.7886506418847e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,106.9939193978,4.46996404802313e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
472,close_coherent_pair,16,22,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,143.130268381558,6.97407447656893e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,152.325566628673,2.41947795034624e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,95.0278044205736,1.77259605722748e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,95.0278044205736,1.77259605722748e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,107.067164575987,4.43242883194204e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
473,close_coherent_pair,16,23,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.86;-0.08,-0.86;-0.08,0,0,0;0,0;0,0,0,0,143.179172383132,6.93491880795285e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.82;-0.12,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.82;-0.12,0,0,0;0,0;0,0,0,0,152.32420377888,2.4198576056105e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.82;-0.12,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.84;-0.1,0.02,0.02,0;0,0;0,0,0,0,95.0342755805562,1.77127592984381e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.84;-0.1,0.02,0.02,0;0,0;0,0,0,0,95.0342755805562,1.77127592984381e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.84;-0.1,0.02,0.02,0;0,0;0,0,0,0,107.09271423981,4.41940993859024e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
474,close_coherent_pair,16,24,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.82;-0.12,-0.84;-0.1,0.02,0.02,0;0,0;0,0,0,0,143.207116507389,6.91264373362655e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,152.332332779911,2.41759395459209e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,95.1855682468396,1.74069061439144e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,95.1855682468396,1.74069061439144e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,107.217051791132,4.35659722432633e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
475,close_coherent_pair,16,25,combined_int24,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,143.343655185098,6.80482938462457e-08,6.16011433816925e-07,2.38190997359839e-07,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,double_baseline,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,float32_all,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,152.311693283513,2.42334549585604e-08,2.74648417956103e-08,2.18737293587305e-08,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,Inf,0,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,95.0629431366484,1.76543951580863e-05,0,0,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,combined_int16,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,95.0629431366484,1.76543951580863e-05,0.000157891847008353,6.10295731929271e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
476,close_coherent_pair,16,26,combined_int18,level2_rank1_fallback,level2_rank1_fallback,1,medium,medium,medium,medium,1,0,0,1,1,1,1,1,0,0,0,-0.84;-0.1,-0.84;-0.1,0,0,0;0,0;0,0,0,0,107.080813121747,4.42546941789431e-06,3.93139320165931e-05,1.52594544194144e-05,0,single_peak_in_scope,1,1,0,0,0,0,-0.86875,-0.06875,0,0,0,0,0,NaN,NaN,rank1_objective_flat
