route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,mean_az_a_est,mean_az_b_est,lambda2_over_noise,degraded_sample_count,measured_snr_gain_db
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,18,200,200,197,1.000000,1.000000,0.985000,0.035338,200,2.000000,16.000000,18.000000,-0.000675,0.013829,12.837480,13.161171,4.020957,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,20,200,200,200,1.000000,1.000000,1.000000,0.028278,200,2.000000,16.000000,18.000000,0.001657,0.008930,12.833930,13.169384,5.877884,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,22,200,200,200,1.000000,1.000000,1.000000,0.022582,200,2.000000,16.000000,18.000000,-0.002443,0.006126,12.826241,13.168874,8.825397,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,24,200,200,200,1.000000,1.000000,1.000000,0.017177,200,2.000000,16.000000,18.000000,0.000916,0.003123,12.828123,13.173709,13.481634,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,26,200,200,200,1.000000,1.000000,1.000000,0.013145,200,2.000000,16.000000,18.000000,-0.000434,0.001801,12.825934,13.173199,20.893976,0,NaN
pure_ula_root_music_64ch_proto6_replay,8,0.350000,12.825000,13.175000,28,200,200,200,1.000000,1.000000,1.000000,0.009763,200,2.000000,16.000000,18.000000,-0.000271,0.001379,12.825837,13.173621,32.677047,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,14,200,19,4,1.000000,0.095000,0.020000,0.119800,200,2.000000,18.000000,20.000000,0.000849,0.065755,12.910200,13.091498,1.629723,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,16,200,105,54,1.000000,0.525000,0.270000,0.088282,200,2.000000,18.000000,20.000000,0.001222,0.040524,12.884969,13.117476,2.082457,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,18,200,182,133,1.000000,0.910000,0.665000,0.056769,200,2.000000,18.000000,20.000000,0.001764,0.028926,12.873371,13.130157,2.810147,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,20,200,199,190,1.000000,0.995000,0.950000,0.038975,200,2.000000,18.000000,20.000000,-0.000967,0.014597,12.857107,13.140959,3.972268,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,22,200,200,197,1.000000,1.000000,0.985000,0.029886,200,2.000000,18.000000,20.000000,-0.000715,0.009835,12.852849,13.145721,5.792374,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,24,200,200,200,1.000000,1.000000,1.000000,0.020572,200,2.000000,18.000000,20.000000,-0.002063,0.007177,12.847495,13.148379,8.674460,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,26,200,200,200,1.000000,1.000000,1.000000,0.015575,200,2.000000,18.000000,20.000000,0.000586,0.003243,12.847688,13.153484,13.301431,0,NaN
pure_ula_root_music_64ch_proto6_replay,9,0.311111,12.844444,13.155556,28,200,200,200,1.000000,1.000000,1.000000,0.013618,200,2.000000,18.000000,20.000000,-0.000400,0.002270,12.845915,13.153285,20.523960,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,14,200,0,0,1.000000,0.000000,0.000000,0.155201,200,2.000000,20.000000,22.000000,0.000481,0.026169,12.886169,13.114793,1.367252,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,16,200,19,3,1.000000,0.095000,0.015000,0.112033,200,2.000000,20.000000,22.000000,-0.003322,0.057764,12.911119,13.082236,1.667199,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,18,200,109,29,1.000000,0.545000,0.145000,0.084555,200,2.000000,20.000000,22.000000,0.000659,0.044746,12.904746,13.096572,2.126291,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,20,200,183,110,1.000000,0.915000,0.550000,0.057729,200,2.000000,20.000000,22.000000,0.002835,0.033030,12.893030,13.112640,2.878025,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,22,200,198,181,1.000000,0.990000,0.905000,0.039145,200,2.000000,20.000000,22.000000,0.001754,0.020592,12.880592,13.122915,4.069724,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,24,200,200,197,1.000000,1.000000,0.985000,0.029138,200,2.000000,20.000000,22.000000,-0.002119,0.010654,12.866416,13.129346,5.935695,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.021274,200,2.000000,20.000000,22.000000,0.000609,0.005643,12.865643,13.135575,8.917173,0,NaN
pure_ula_root_music_64ch_proto6_replay,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.017255,200,2.000000,20.000000,22.000000,-0.000126,0.003233,12.862981,13.136767,13.667507,0,NaN
