requested_center_az,actual_center_az,selected_center_column,delta_az,el,max_abs_a_error,rel_a_error,max_abs_G_error,rel_G_error,phase_aligned_rel_a_error,phase_aligned_rel_G_error,cache_miss_count,pass_flag
0,0,1,-1.18,10.07,0,0,8.10143365796377e-14,2.47092784745213e-15,0,1.01244915654458e-15,0,1
0,0,1,-1.18,10.13,0,0,1.00297329293348e-13,2.87372270541455e-15,0,1.98223004223075e-15,0,1
0,0,1,-1.18,10.19,0,0,4.73991124185827e-14,1.35083767325714e-15,0,1.25694752356659e-15,0,1
0,0,1,-1.18,10.25,0,0,4.39446412658135e-14,1.62608529331303e-15,0,1.48890151277178e-15,0,1
0,0,1,-1.18,10.31,0,0,4.15834474790686e-14,1.3544085973738e-15,0,1.24755344590186e-15,0,1
0,0,1,-1.18,10.37,0,0,8.55606755492907e-14,2.34876669711743e-15,0,1.735239298099e-15,0,1
0,0,1,-1.18,10.43,0,0,7.76788070456513e-14,2.38655222223175e-15,0,2.40360179252605e-15,0,1
0,0,1,-1.18,10.49,0,0,5.03762397574094e-14,1.47392080611501e-15,0,8.79120923050804e-16,0,1
0,0,1,-1.18,10.55,0,0,7.92223286828806e-14,2.29301378544787e-15,0,1.18255285594073e-15,0,1
0,0,1,-1.18,10.61,0,0,6.07152946966231e-14,1.7702485484915e-15,0,1.19922875658133e-15,0,1
0,0,1,-1.18,10.67,0,0,5.41133225756874e-14,1.85405509172039e-15,0,1.35547074080065e-15,0,1
0,0,1,-1.18,10.73,0,0,4.65447017496428e-14,1.57520510456821e-15,0,1.20968323950648e-15,0,1
0,0,1,-1.18,10.79,0,0,5.01486646466741e-14,1.88839469547998e-15,0,1.58914598417508e-15,0,1
0,0,1,-1.18,10.85,0,0,6.3950388176242e-14,2.09960533189852e-15,0,1.38095480196238e-15,0,1
0,0,1,-1.18,10.91,0,0,6.09228246149574e-14,2.32876745815303e-15,0,2.13107383771397e-15,0,1
0,0,1,-1.18,10.97,0,0,6.45626906439611e-14,1.98573458347813e-15,0,1.542951792532e-15,0,1
0,0,1,-1.18,11.03,0,0,9.05767818720588e-14,2.65915415078819e-15,0,9.51166215517226e-16,0,1
0,0,1,-1.18,11.09,0,0,8.29389359319688e-14,2.70262279257932e-15,0,1.51550077749811e-15,0,1
0,0,1,-1.18,11.15,0,0,3.77658644365463e-14,1.54655851343942e-15,0,1.24808644488118e-15,0,1
0,0,1,-1.18,11.21,0,0,2.33569394349282e-14,9.70992485036158e-16,0,8.88844831393983e-16,0,1
0,0,1,-1.18,11.27,0,0,3.9241005173051e-14,1.66609752136338e-15,0,1.36517544685022e-15,0,1
0,0,1,-1.18,11.33,0,0,2.67192649454474e-14,1.22304382068689e-15,0,1.13235855124891e-15,0,1
0,0,1,-1.18,11.39,0,0,7.7917093930542e-14,2.61679407520171e-15,0,1.35213088728869e-15,0,1
0,0,1,-1.18,11.45,0,0,6.35528743231302e-14,2.24473873711674e-15,0,8.32754649095247e-16,0,1
0,0,1,-1.18,11.51,0,0,6.34783546090234e-14,2.32092267157575e-15,0,1.05963891252416e-15,0,1
0,0,1,-1.18,11.57,0,0,9.56597433645091e-15,5.17317265835167e-16,0,3.57049065549979e-16,0,1
0,0,1,-1.18,11.63,0,0,2.75764738977458e-14,1.21392087731416e-15,0,6.68012187537126e-16,0,1
0,0,1,-1.18,11.69,0,0,2.14821700382967e-14,1.198887241283e-15,0,7.61573755334673e-16,0,1
0,0,1,-1.18,11.75,0,0,1.8126239737589e-14,8.21649371064408e-16,0,8.14544859758812e-16,0,1
0,0,1,-1.18,11.81,0,0,1.97856570327075e-14,1.14535105600919e-15,0,8.15218575709706e-16,0,1
0,0,1,-1.18,11.87,0,0,1.56899300902054e-14,1.10817527480192e-15,0,8.65174799386859e-16,0,1
0,0,1,-1.1,8.75,0,0,9.75541796161819e-14,2.4374711386198e-15,0,1.06942103140865e-15,0,1
0,0,1,-1.1,8.81,0,0,1.06462920710525e-13,2.72206571866257e-15,0,7.2706402468081e-16,0,1
0,0,1,-1.1,8.87,0,0,4.27803377746453e-14,1.51063492755488e-15,0,9.27698429689723e-16,0,1
0,0,1,-1.1,8.93,0,0,7.85396478089909e-14,2.15118125168546e-15,0,2.13338447326104e-15,0,1
0,0,1,-1.1,8.99,0,0,4.35479232128389e-14,1.592740660078e-15,0,9.9019227759412e-16,0,1
0,0,1,-1.1,9.05,0,0,5.75331240096291e-14,1.96361211894736e-15,0,1.8891429853684e-15,0,1
0,0,1,-1.1,9.11,0,0,2.14821700382967e-14,7.43681344666551e-16,0,6.44689628657339e-16,0,1
0,0,1,-1.1,9.17,0,0,2.16831985535281e-14,7.83686440769523e-16,0,6.27517940523394e-16,0,1
0,0,1,-1.1,9.23,0,0,2.14821700382967e-14,6.13331031696042e-16,0,4.79015281494515e-16,0,1
0,0,1,-1.1,9.29,0,0,3.56269167414275e-14,9.46258654342519e-16,0,7.11486264202037e-16,0,1
0,0,1,-1.1,9.35,0,0,5.05247849010285e-14,1.35802860705344e-15,0,1.05455358284486e-15,0,1
0,0,1,-1.1,9.41,0,0,5.85928550210846e-14,1.41867053398709e-15,0,1.04719603328629e-15,0,1
0,0,1,-1.1,9.47,0,0,5.69543329542959e-14,1.75265453810556e-15,0,1.18672137727123e-15,0,1
0,0,1,-1.1,9.53,0,0,7.65277946916073e-14,2.22656801976723e-15,0,1.16151445865143e-15,0,1
0,0,1,-1.1,9.59,0,0,6.80833803440947e-14,2.03635310202942e-15,0,1.97800247880347e-15,0,1
0,0,1,-1.1,9.65,0,0,3.9241005173051e-14,1.34356354600063e-15,0,9.58541732386608e-16,0,1
0,0,1,-1.1,9.71,0,0,4.2632564145606e-14,1.35734971690883e-15,0,9.66393874731856e-16,0,1
0,0,1,-1.1,9.77,0,0,4.54969341307734e-14,1.57048012996546e-15,0,1.16804134433072e-15,0,1
0,0,1,-1.1,9.83,0,0,2.94173488443036e-14,8.62673494074086e-16,0,9.16542077869228e-16,0,1
0,0,1,-1.1,9.89,0,0,5.57504436446096e-14,1.87231357521456e-15,0,1.39296491028766e-15,0,1
0,0,1,-1.1,9.95,0,0,8.17271961363712e-14,2.54244372713476e-15,0,1.39886950879894e-15,0,1
0,0,1,-1.1,10.01,0,0,3.35162338134033e-14,1.10175826039791e-15,0,1.06296563263909e-15,0,1
0,0,1,-1.1,10.07,0,0,3.73563239804985e-14,1.05985979707063e-15,0,9.599167808448e-16,0,1
0,0,1,-1.1,10.13,0,0,3.90798504668055e-14,1.20469808494752e-15,0,7.15719499558343e-16,0,1
0,0,1,-1.1,10.19,0,0,4.99358520644598e-14,1.86514421446025e-15,0,1.44749772616738e-15,0,1
0,0,1,-1.1,10.25,0,0,7.105427357601e-14,1.72915967087982e-15,0,1.47747872779479e-15,0,1
0,0,1,-1.1,10.31,0,0,6.10457116943038e-14,2.21495384078097e-15,0,2.18284587423048e-15,0,1
0,0,1,-1.1,10.37,0,0,4.52186628100927e-14,1.23132265592702e-15,0,9.91803044186904e-16,0,1
0,0,1,-1.1,10.43,0,0,5.84378204479065e-14,1.73205591594851e-15,0,1.72876292379794e-15,0,1
0,0,1,-1.1,10.49,0,0,5.95543334264911e-14,1.77432239497187e-15,0,1.35548803174527e-15,0,1
0,0,1,-1.1,10.55,0,0,4.45153748037145e-14,1.81449662700939e-15,0,1.29669080550892e-15,0,1
0,0,1,-1.1,10.61,0,0,3.03543989777123e-14,1.13189928770787e-15,0,1.04426697532245e-15,0,1
0,0,1,-1.1,10.67,0,0,5.15449660857815e-14,1.80868375150962e-15,0,1.02620786924974e-15,0,1
0,0,1,-1.1,10.73,0,0,1.68520006491682e-14,7.41051201795755e-16,0,7.18467010085935e-16,0,1
0,0,1,-1.1,10.79,0,0,4.39805290964299e-14,1.29191854918792e-15,0,1.15201098380423e-15,0,1
0,0,1,-1.1,10.85,0,0,1.06604537501179e-13,3.10226061077269e-15,0,1.71548035529801e-15,0,1
0,0,1,-1.1,10.91,0,0,6.05591805457478e-14,2.02803773940748e-15,0,1.04803715052979e-15,0,1
0,0,1,-1.1,10.97,0,0,2.49323563530236e-14,9.76799131686651e-16,0,8.97950963570137e-16,0,1
0,0,1,-1.1,11.03,0,0,2.54490629137194e-14,1.13742782858437e-15,0,1.08035490632814e-15,0,1
0,0,1,-1.1,11.09,0,0,4.67286527266918e-14,1.65657555587909e-15,0,1.33401534369177e-15,0,1
0,0,1,-1.1,11.15,0,0,5.43460691232353e-14,1.7167921787989e-15,0,8.61112459527221e-16,0,1
0,0,1,-1.1,11.21,0,0,3.57484918067607e-14,1.85098348754665e-15,0,1.57890985080865e-15,0,1
0,0,1,-1.1,11.27,0,0,7.2461425497647e-14,2.65244020694445e-15,0,1.406729541656e-15,0,1
0,0,1,-1.1,11.33,0,0,9.29834153019897e-14,3.38788529985449e-15,0,8.66998372775416e-16,0,1
0,0,1,-1.1,11.39,0,0,3.59931496482207e-14,1.63526407395846e-15,0,1.3042928355329e-15,0,1
0,0,1,-1.1,11.45,0,0,3.35162338134033e-14,1.65331383457856e-15,0,1.39051641781348e-15,0,1
0,0,1,-1.1,11.51,0,0,5.51529477954916e-14,2.1851213563083e-15,0,9.16798040544321e-16,0,1
0,0,1,-1.1,11.57,0,0,2.54335593710599e-14,1.27528180137068e-15,0,8.88090564743429e-16,0,1
0,0,1,-1.1,11.63,0,0,3.05906235441258e-14,1.90128884470591e-15,0,1.29593256409158e-15,0,1
0,0,1,-1.1,11.69,0,0,5.123796534383e-14,2.26779406009563e-15,0,1.35159781032077e-15,0,1
0,0,1,-1.1,11.75,0,0,2.07347339829922e-14,1.47618208703581e-15,0,1.0316182299558e-15,0,1
0,0,1,-1.1,11.81,0,0,4.97875303608316e-14,2.45583889111259e-15,0,9.02547539579758e-16,0,1
0,0,1,-1.1,11.87,0,0,1.92155199630405e-14,1.24633522147348e-15,0,7.39765439063755e-16,0,1
0,0,1,-1.02,8.75,0,0,4.9737991503207e-14,1.2673126001837e-15,0,5.52617496494227e-16,0,1
0,0,1,-1.02,8.81,0,0,8.20207644424556e-14,2.13460164905312e-15,0,1.49267861003233e-15,0,1
0,0,1,-1.02,8.87,0,0,2.27484670653867e-14,9.43443788340248e-16,0,9.04783435675639e-16,0,1
0,0,1,-1.02,8.93,0,0,7.32410687763558e-14,1.81542930364834e-15,0,1.20394304313047e-15,0,1
0,0,1,-1.02,8.99,0,0,4.26377679984354e-14,1.17060146548306e-15,0,1.12660478614717e-15,0,1
0,0,1,-1.02,9.05,0,0,7.14086611787997e-14,1.76551506746371e-15,0,1.27922355064493e-15,0,1
0,0,1,-1.02,9.11,0,0,1.8310267194089e-14,6.4888063297201e-16,0,5.97547584553756e-16,0,1
0,0,1,-1.02,9.17,0,0,4.26348770475009e-14,1.19887004090032e-15,0,1.03492170451621e-15,0,1
0,0,1,-1.02,9.23,0,0,7.4628131363852e-14,1.95804648626282e-15,0,1.96202020214371e-15,0,1
0,0,1,-1.02,9.29,0,0,3.10227385053227e-14,1.05137680059944e-15,0,9.57975598699883e-16,0,1
0,0,1,-1.02,9.35,0,0,2.86428933843956e-14,1.1569441590207e-15,0,9.15069085096475e-16,0,1
0,0,1,-1.02,9.41,0,0,7.10764745681393e-14,1.72699934952541e-15,0,1.25118700446618e-15,0,1
0,0,1,-1.02,9.47,0,0,4.17183936908393e-14,1.34918674673276e-15,0,1.26248809928087e-15,0,1
0,0,1,-1.02,9.53,0,0,5.123796534383e-14,1.24845681898481e-15,0,7.54000308259186e-16,0,1
0,0,1,-1.02,9.59,0,0,2.58641459868177e-14,1.04553724855425e-15,0,8.1322493705033e-16,0,1
0,0,1,-1.02,9.65,0,0,4.01943669423046e-14,9.74082141698488e-16,0,6.77875072185815e-16,0,1
0,0,1,-1.02,9.71,0,0,6.07087979554246e-14,1.53881531174632e-15,0,9.72663487500088e-16,0,1
0,0,1,-1.02,9.77,0,0,3.55715179880548e-14,1.13533408163227e-15,0,9.89526528509874e-16,0,1
0,0,1,-1.02,9.83,0,0,5.37623135358756e-14,1.30772636114092e-15,0,9.77684179068255e-16,0,1
0,0,1,-1.02,9.89,0,0,4.05071682898188e-14,1.25004741661425e-15,0,8.48926848654357e-16,0,1
0,0,1,-1.02,9.95,0,0,5.08671187421198e-14,1.62069111647655e-15,0,1.45342598834394e-15,0,1
0,0,1,-1.02,10.01,0,0,4.13170061705621e-14,1.23718635633805e-15,0,8.95823095493382e-16,0,1
0,0,1,-1.02,10.07,0,0,5.22442219969319e-14,1.76783772426916e-15,0,1.73084284447964e-15,0,1
0,0,1,-1.02,10.13,0,0,7.86138254172109e-14,1.86203373416342e-15,0,1.27274063496962e-15,0,1
0,0,1,-1.02,10.19,0,0,4.63217191196652e-14,1.48307510424414e-15,0,1.36537361426074e-15,0,1
0,0,1,-1.02,10.25,0,0,2.56343740717245e-14,9.41012780870738e-16,0,9.40662836946701e-16,0,1
0,0,1,-1.02,10.31,0,0,3.27544017057338e-14,1.18212097180995e-15,0,1.1609464486901e-15,0,1
0,0,1,-1.02,10.37,0,0,1.03578512786223e-13,2.57355010773352e-15,0,2.0611239256472e-15,0,1
0,0,1,-1.02,10.43,0,0,3.9571314065415e-14,1.30009478505676e-15,0,7.47806156364358e-16,0,1
0,0,1,-1.02,10.49,0,0,6.2709422039489e-14,1.98400674457601e-15,0,1.85390215736013e-15,0,1
0,0,1,-1.02,10.55,0,0,3.27544017057338e-14,9.79000418998978e-16,0,7.23935763158224e-16,0,1
0,0,1,-1.02,10.61,0,0,2.02535841449094e-14,7.48764563144563e-16,0,7.42292817386228e-16,0,1
0,0,1,-1.02,10.67,0,0,3.79741719428352e-14,1.34128329878686e-15,0,1.28675647539303e-15,0,1
0,0,1,-1.02,10.73,0,0,5.33203029100222e-14,1.86318541570739e-15,0,1.76564943153591e-15,0,1
0,0,1,-1.02,10.79,0,0,4.26327087056506e-14,1.55730574511019e-15,0,6.66568218270852e-16,0,1
0,0,1,-1.02,10.85,0,0,7.11665948795163e-14,2.28106971845428e-15,0,1.898346130208e-15,0,1
0,0,1,-1.02,10.91,0,0,4.61852778244065e-14,1.63302104563572e-15,0,1.44009529371117e-15,0,1
0,0,1,-1.02,10.97,0,0,4.72073305456828e-14,2.14798773608993e-15,0,1.99443271916342e-15,0,1
0,0,1,-1.02,11.03,0,0,2.1316282072803e-14,1.01059511165097e-15,0,6.27347770321328e-16,0,1
0,0,1,-1.02,11.09,0,0,3.10227385053227e-14,1.26777792620333e-15,0,1.17760886418777e-15,0,1
0,0,1,-1.02,11.15,0,0,7.105427357601e-14,2.71696267862895e-15,0,2.22109992971081e-15,0,1
0,0,1,-1.02,11.21,0,0,6.26027977086054e-14,2.52969086574614e-15,0,2.33931795346578e-15,0,1
0,0,1,-1.02,11.27,0,0,3.11577322255528e-14,1.58370754458086e-15,0,1.37643383974019e-15,0,1
0,0,1,-1.02,11.33,0,0,4.63217191196652e-14,1.88665631946652e-15,0,1.66856313160973e-15,0,1
0,0,1,-1.02,11.39,0,0,3.10227385053227e-14,1.36449003726003e-15,0,8.35862218916595e-16,0,1
0,0,1,-1.02,11.45,0,0,4.29276027119648e-14,1.82015449269529e-15,0,1.22723442688611e-15,0,1
0,0,1,-1.02,11.51,0,0,6.89812219396927e-14,2.9380411122005e-15,0,1.75516971810599e-15,0,1
0,0,1,-1.02,11.57,0,0,3.04063312637192e-14,1.68652094538904e-15,0,1.35295865949559e-15,0,1
0,0,1,-1.02,11.63,0,0,6.42503627773537e-14,3.12674976007134e-15,0,1.70993876725836e-15,0,1
0,0,1,-1.02,11.69,0,0,1.60118641699469e-14,1.17401365780822e-15,0,1.00125639042841e-15,0,1
0,0,1,-1.02,11.75,0,0,4.64917076509948e-14,2.4684591081463e-15,0,1.69077890467547e-15,0,1
0,0,1,-1.02,11.81,0,0,5.55111512312578e-14,2.8779573566741e-15,0,1.32999094783147e-15,0,1
0,0,1,-1.02,11.87,0,0,2.99126308061817e-14,1.66958328036113e-15,0,6.94328120822012e-16,0,1
0,0,1,-0.94,8.75,0,0,4.8322130328186e-14,1.30862909347985e-15,0,9.94178731362849e-16,0,1
0,0,1,-0.94,8.81,0,0,3.51700710745166e-14,1.18950111593345e-15,0,1.08889813759207e-15,0,1
0,0,1,-0.94,8.87,0,0,3.19867565419136e-14,1.00534303184182e-15,0,1.02695985507936e-15,0,1
0,0,1,-0.94,8.93,0,0,3.91705815715681e-14,1.11356747090675e-15,0,1.08234966563009e-15,0,1
0,0,1,-0.94,8.99,0,0,8.60161364737713e-14,2.14574964115895e-15,0,1.83047368622361e-15,0,1
0,0,1,-0.94,9.05,0,0,2.5618982671915e-14,8.3730621284644e-16,0,6.58617184469325e-16,0,1
0,0,1,-0.94,9.11,0,0,7.83663329953978e-14,1.89874264318706e-15,0,1.8562843121881e-15,0,1
0,0,1,-0.94,9.17,0,0,4.05071682898188e-14,1.18169791002687e-15,0,1.18948670799577e-15,0,1
0,0,1,-0.94,9.23,0,0,7.81609625405024e-14,2.29973333045194e-15,0,1.26522764615628e-15,0,1
0,0,1,-0.94,9.29,0,0,1.77635683940025e-14,6.47987734479024e-16,0,5.4709014862069e-16,0,1
0,0,1,-0.94,9.35,0,0,5.02429586778808e-14,1.41958836533217e-15,0,1.2878832644174e-15,0,1
0,0,1,-0.94,9.41,0,0,6.20454770106455e-14,1.45411629518754e-15,0,7.04309283869068e-16,0,1
0,0,1,-0.94,9.47,0,0,1.49731182211259e-13,3.3929018783338e-15,0,2.600640798117e-15,0,1
0,0,1,-0.94,9.53,0,0,3.02111248936664e-14,1.13865421058409e-15,0,9.92190573872976e-16,0,1
0,0,1,-0.94,9.59,0,0,5.69543329542959e-14,1.59167421473275e-15,0,1.4647634298478e-15,0,1
0,0,1,-0.94,9.65,0,0,1.06581410364015e-13,2.57837817376495e-15,0,2.28100318530836e-15,0,1
0,0,1,-0.94,9.71,0,0,4.29276027119648e-14,1.1908413545253e-15,0,9.9767963656196e-16,0,1
0,0,1,-0.94,9.77,0,0,8.77455550723629e-14,2.05466287242902e-15,0,1.74377375133931e-15,0,1
0,0,1,-0.94,9.83,0,0,4.05071682898188e-14,1.09760242092928e-15,0,9.00096097024567e-16,0,1
0,0,1,-0.94,9.89,0,0,7.46545530787403e-14,1.96581916605536e-15,0,1.58343483792515e-15,0,1
0,0,1,-0.94,9.95,0,0,4.29115202249017e-14,1.38832119659097e-15,0,7.47043969162421e-16,0,1
0,0,1,-0.94,10.01,0,0,4.14694679659844e-14,1.49977101106521e-15,0,1.21396687977134e-15,0,1
0,0,1,-0.94,10.07,0,0,4.64917076509948e-14,1.77762604802938e-15,0,1.31763652689797e-15,0,1
0,0,1,-0.94,10.13,0,0,3.46389583683049e-14,1.38579956100701e-15,0,1.32426419681431e-15,0,1
0,0,1,-0.94,10.19,0,0,3.9241005173051e-14,1.26881555817571e-15,0,1.26947997024324e-15,0,1
0,0,1,-0.94,10.25,0,0,4.98647127060472e-14,1.57758655923457e-15,0,1.5033553372379e-15,0,1
0,0,1,-0.94,10.31,0,0,3.96435131948035e-14,1.45693967230622e-15,0,1.38888512941836e-15,0,1
0,0,1,-0.94,10.37,0,0,6.51465399702014e-14,2.05532633922042e-15,0,1.927704680113e-15,0,1
0,0,1,-0.94,10.43,0,0,2.84225767789075e-14,8.17927360299144e-16,0,7.35094215428599e-16,0,1
0,0,1,-0.94,10.49,0,0,4.53927822945155e-14,1.59593437129695e-15,0,1.25753845047184e-15,0,1
0,0,1,-0.94,10.55,0,0,5.08671187421198e-14,1.70092872723203e-15,0,1.06959940171993e-15,0,1
0,0,1,-0.94,10.61,0,0,5.43750923931937e-14,1.93117977307979e-15,0,1.1433043176675e-15,0,1
0,0,1,-0.94,10.67,0,0,4.6219425908794e-14,1.58232891840092e-15,0,1.27609366925433e-15,0,1
0,0,1,-0.94,10.73,0,0,3.9142880491419e-14,1.18352144066253e-15,0,1.04055781519339e-15,0,1
0,0,1,-0.94,10.79,0,0,2.84355838317334e-14,1.36029015163888e-15,0,1.29260208387246e-15,0,1
0,0,1,-0.94,10.85,0,0,4.14028350121735e-14,1.64774813547072e-15,0,1.40808755425066e-15,0,1
0,0,1,-0.94,10.91,0,0,3.21711906470676e-14,1.11571395061983e-15,0,8.7072723230374e-16,0,1
0,0,1,-0.94,10.97,0,0,3.08474223708051e-14,1.1776927843063e-15,0,6.32951009751941e-16,0,1
0,0,1,-0.94,11.03,0,0,3.39372497651574e-14,1.67612268020946e-15,0,1.62333106536726e-15,0,1
0,0,1,-0.94,11.09,0,0,4.84545897636543e-14,2.24038034276502e-15,0,2.1860710867637e-15,0,1
0,0,1,-0.94,11.15,0,0,1.03578512786223e-13,4.19145573173016e-15,0,2.00249769386343e-15,0,1
0,0,1,-0.94,11.21,0,0,3.55715179880548e-14,1.57358525738075e-15,0,1.49030190994239e-15,0,1
0,0,1,-0.94,11.27,0,0,4.66272522757787e-14,1.93730473040854e-15,0,1.63977933926951e-15,0,1
0,0,1,-0.94,11.33,0,0,2.38984370907391e-14,1.43353204152593e-15,0,9.74472443835687e-16,0,1
0,0,1,-0.94,11.39,0,0,6.92836099540855e-14,3.13914404897492e-15,0,2.89756966750525e-15,0,1
0,0,1,-0.94,11.45,0,0,4.16308468418619e-14,2.28290341671166e-15,0,1.06872161843059e-15,0,1
0,0,1,-0.94,11.51,0,0,3.66205343881779e-14,1.79396631720757e-15,0,1.42564674940091e-15,0,1
0,0,1,-0.94,11.57,0,0,3.8958546965271e-14,2.28067377425007e-15,0,1.35276390388122e-15,0,1
0,0,1,-0.94,11.63,0,0,4.14314051144892e-14,2.40358684705741e-15,0,1.29287408065459e-15,0,1
0,0,1,-0.94,11.69,0,0,3.49224706954088e-14,2.45033778072865e-15,0,2.29451425836476e-15,0,1
0,0,1,-0.94,11.75,0,0,2.24166098379256e-14,1.82149261778295e-15,0,1.73055641187606e-15,0,1
0,0,1,-0.94,11.81,0,0,1.79018083652472e-14,1.45164262914595e-15,0,9.61601485416672e-16,0,1
0,0,1,-0.94,11.87,0,0,2.43490918532944e-14,1.58663033278427e-15,0,1.02400335254893e-15,0,1
0,0,1,-0.86,8.75,0,0,1.58882185807825e-14,7.28343975320963e-16,0,7.04055392344193e-16,0,1
0,0,1,-0.86,8.81,0,0,6.08661484418406e-14,2.04822296673828e-15,0,2.00077966901304e-15,0,1
0,0,1,-0.86,8.87,0,0,5.72857867687912e-14,1.56032939494356e-15,0,1.26007209694402e-15,0,1
0,0,1,-0.86,8.93,0,0,2.5618982671915e-14,1.06144872857668e-15,0,8.89917839023388e-16,0,1
0,0,1,-0.86,8.99,0,0,3.10227385053227e-14,9.42598481083638e-16,0,6.01870500003204e-16,0,1
0,0,1,-0.86,9.05,0,0,4.865564280295e-14,1.39409379319608e-15,0,1.10479999176345e-15,0,1
0,0,1,-0.86,9.11,0,0,9.96186236989868e-14,2.36579825819069e-15,0,1.78405041731739e-15,0,1
0,0,1,-0.86,9.17,0,0,3.59245938173499e-14,9.5698066536795e-16,0,3.64628292082285e-16,0,1
0,0,1,-0.86,9.23,0,0,4.98647127060472e-14,1.63156192490681e-15,0,1.57754780818646e-15,0,1
0,0,1,-0.86,9.29,0,0,5.74027177153501e-14,1.39486422937772e-15,0,1.08418874435528e-15,0,1
0,0,1,-0.86,9.35,0,0,6.06307827619759e-14,1.90537172088574e-15,0,1.7750694264751e-15,0,1
0,0,1,-0.86,9.41,0,0,7.88830452022698e-14,2.13843528198682e-15,0,2.00105580147396e-15,0,1
0,0,1,-0.86,9.47,0,0,4.61852778244065e-14,1.32759608831216e-15,0,1.29476632936374e-15,0,1
0,0,1,-0.86,9.53,0,0,4.05071682898188e-14,1.21251078654438e-15,0,6.88569698262744e-16,0,1
0,0,1,-0.86,9.59,0,0,6.86142979440801e-14,1.56705444314888e-15,0,1.41145805261589e-15,0,1
0,0,1,-0.86,9.65,0,0,6.28539212249071e-14,1.7827500910212e-15,0,1.76024471171033e-15,0,1
0,0,1,-0.86,9.71,0,0,4.08562073062058e-14,1.3163316942849e-15,0,8.44538676684401e-16,0,1
0,0,1,-0.86,9.77,0,0,5.54951617168815e-14,1.37121905819222e-15,0,1.05471061693512e-15,0,1
0,0,1,-0.86,9.83,0,0,7.00704664897814e-14,1.62640964968387e-15,0,1.05267186170166e-15,0,1
0,0,1,-0.86,9.89,0,0,7.00310520252197e-14,1.78174893853598e-15,0,1.05687360331789e-15,0,1
0,0,1,-0.86,9.95,0,0,3.41227005980801e-14,1.06976150320844e-15,0,1.04695996389272e-15,0,1
0,0,1,-0.86,10.01,0,0,9.37438557141857e-14,2.9176279490043e-15,0,2.9314358847487e-15,0,1
0,0,1,-0.86,10.07,0,0,3.20237283398938e-14,1.14200728842575e-15,0,1.06253394851623e-15,0,1
0,0,1,-0.86,10.13,0,0,4.6219425908794e-14,1.70431135641554e-15,0,7.10027055936221e-16,0,1
0,0,1,-0.86,10.19,0,0,1.06714553964164e-13,2.51705390904989e-15,0,1.76220848048973e-15,0,1
0,0,1,-0.86,10.25,0,0,4.57188385895541e-14,1.26896323936117e-15,0,1.01904266947414e-15,0,1
0,0,1,-0.86,10.31,0,0,5.70529342818422e-14,2.14257779006279e-15,0,1.88323240461363e-15,0,1
0,0,1,-0.86,10.37,0,0,5.15220044841882e-14,1.54379665520817e-15,0,1.55221567832849e-15,0,1
0,0,1,-0.86,10.43,0,0,6.40474566797875e-14,1.79488579365864e-15,0,1.57585765743719e-15,0,1
0,0,1,-0.86,10.49,0,0,4.00764370051777e-14,1.43327451755967e-15,0,1.29677214563923e-15,0,1
0,0,1,-0.86,10.55,0,0,2.89169943032514e-14,1.08422464334374e-15,0,7.5558632096721e-16,0,1
0,0,1,-0.86,10.61,0,0,5.22744122461992e-14,2.1504751729756e-15,0,1.73070777261463e-15,0,1
0,0,1,-0.86,10.67,0,0,5.90488374235842e-14,1.78356431536215e-15,0,1.54388785421769e-15,0,1
0,0,1,-0.86,10.73,0,0,5.73958460187054e-14,1.95292121327567e-15,0,1.51535651661341e-15,0,1
0,0,1,-0.86,10.79,0,0,5.16367103875433e-14,1.68297371398442e-15,0,1.3125650944587e-15,0,1
0,0,1,-0.86,10.85,0,0,6.03965407084589e-14,2.29717020414385e-15,0,2.23096772157065e-15,0,1
0,0,1,-0.86,10.91,0,0,3.454774304639e-14,1.25323458624722e-15,0,1.01296563235332e-15,0,1
0,0,1,-0.86,10.97,0,0,1.99593275722558e-14,7.60431739584516e-16,0,4.75096409228596e-16,0,1
0,0,1,-0.86,11.03,0,0,7.15025001432634e-14,2.78186623266542e-15,0,2.64076401067977e-15,0,1
0,0,1,-0.86,11.09,0,0,2.58183551937716e-14,1.33404841571386e-15,0,1.34514008166828e-15,0,1
0,0,1,-0.86,11.15,0,0,2.93712223726857e-14,1.3672975094456e-15,0,1.28191027168189e-15,0,1
0,0,1,-0.86,11.21,0,0,3.21711906470676e-14,1.69548857651498e-15,0,1.67229973306883e-15,0,1
0,0,1,-0.86,11.27,0,0,7.49445771565469e-14,2.99842591918676e-15,0,2.24706772299851e-15,0,1
0,0,1,-0.86,11.33,0,0,6.93689521461019e-14,3.2039385863218e-15,0,2.61577598464837e-15,0,1
0,0,1,-0.86,11.39,0,0,1.72453054849232e-14,1.16614520905484e-15,0,1.10194940507534e-15,0,1
0,0,1,-0.86,11.45,0,0,3.94546459245795e-14,2.32682733412629e-15,0,1.95788062228055e-15,0,1
0,0,1,-0.86,11.51,0,0,3.20237283398938e-14,1.94616676302901e-15,0,1.0655200423512e-15,0,1
0,0,1,-0.86,11.57,0,0,3.37624644841629e-14,2.28996790040453e-15,0,1.9330127210847e-15,0,1
0,0,1,-0.86,11.63,0,0,4.33663971070562e-14,3.09618502436014e-15,0,1.61152727316523e-15,0,1
