route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,lambda2_over_noise_array
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,20,164,162,157,0.820000,0.810000,0.785000,0.043329,164,1.820000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,22,200,200,199,1.000000,1.000000,0.995000,0.029955,200,2.000000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,24,200,200,200,1.000000,1.000000,1.000000,0.023517,200,2.000000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,26,200,200,200,1.000000,1.000000,1.000000,0.015521,200,2.000000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,28,200,200,200,1.000000,1.000000,1.000000,0.013492,200,2.000000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,9,0.311111,12.844444,13.155556,30,200,200,200,1.000000,1.000000,1.000000,0.009885,200,2.000000,22.000000,22.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,-4,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,-2,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,2,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,4,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,6,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,8,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,10,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,12,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,14,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,16,0,0,0,0.000000,0.000000,0.000000,0.000000,0,1.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,18,9,9,8,0.045000,0.045000,0.040000,0.041298,9,1.045000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,20,68,66,47,0.340000,0.330000,0.235000,0.052314,68,1.340000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,22,138,138,119,0.690000,0.690000,0.595000,0.039809,138,1.690000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,24,187,187,182,0.935000,0.935000,0.910000,0.030556,187,1.935000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,26,200,200,200,1.000000,1.000000,1.000000,0.022743,200,2.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,28,200,200,200,1.000000,1.000000,1.000000,0.016591,200,2.000000,24.000000,24.000000,NaN
baseline_routeB_centerT_grid_music,10,0.280000,12.860000,13.140000,30,200,200,200,1.000000,1.000000,1.000000,0.013730,200,2.000000,24.000000,24.000000,NaN
proto6_array_root_music,1,2.800000,11.600000,14.400000,-4,200,200,200,1.000000,1.000000,1.000000,0.024390,200,2.000000,-4.000000,-4.000000,3.576792
proto6_array_root_music,1,2.800000,11.600000,14.400000,-2,200,200,200,1.000000,1.000000,1.000000,0.019051,200,2.000000,-4.000000,-4.000000,5.160796
proto6_array_root_music,1,2.800000,11.600000,14.400000,0,200,200,200,1.000000,1.000000,1.000000,0.015419,200,2.000000,-4.000000,-4.000000,7.695164
proto6_array_root_music,1,2.800000,11.600000,14.400000,2,200,200,200,1.000000,1.000000,1.000000,0.011894,200,2.000000,-4.000000,-4.000000,11.717214
proto6_array_root_music,1,2.800000,11.600000,14.400000,4,200,200,200,1.000000,1.000000,1.000000,0.009162,200,2.000000,-4.000000,-4.000000,18.038636
proto6_array_root_music,1,2.800000,11.600000,14.400000,6,200,200,200,1.000000,1.000000,1.000000,0.007246,200,2.000000,-4.000000,-4.000000,28.099877
proto6_array_root_music,1,2.800000,11.600000,14.400000,8,200,200,200,1.000000,1.000000,1.000000,0.005948,200,2.000000,-4.000000,-4.000000,43.956729
proto6_array_root_music,1,2.800000,11.600000,14.400000,10,200,200,200,1.000000,1.000000,1.000000,0.004505,200,2.000000,-4.000000,-4.000000,69.408708
proto6_array_root_music,1,2.800000,11.600000,14.400000,12,200,200,200,1.000000,1.000000,1.000000,0.003583,200,2.000000,-4.000000,-4.000000,109.650590
proto6_array_root_music,1,2.800000,11.600000,14.400000,14,200,200,200,1.000000,1.000000,1.000000,0.002673,200,2.000000,-4.000000,-4.000000,173.012769
proto6_array_root_music,1,2.800000,11.600000,14.400000,16,200,200,200,1.000000,1.000000,1.000000,0.002279,200,2.000000,-4.000000,-4.000000,273.804878
proto6_array_root_music,1,2.800000,11.600000,14.400000,18,200,200,200,1.000000,1.000000,1.000000,0.001768,200,2.000000,-4.000000,-4.000000,433.096072
proto6_array_root_music,1,2.800000,11.600000,14.400000,20,200,200,200,1.000000,1.000000,1.000000,0.001443,200,2.000000,-4.000000,-4.000000,685.922691
proto6_array_root_music,1,2.800000,11.600000,14.400000,22,200,200,200,1.000000,1.000000,1.000000,0.001149,200,2.000000,-4.000000,-4.000000,1086.002784
proto6_array_root_music,1,2.800000,11.600000,14.400000,24,200,200,200,1.000000,1.000000,1.000000,0.000902,200,2.000000,-4.000000,-4.000000,1721.433469
proto6_array_root_music,1,2.800000,11.600000,14.400000,26,200,200,200,1.000000,1.000000,1.000000,0.000787,200,2.000000,-4.000000,-4.000000,2732.747517
proto6_array_root_music,1,2.800000,11.600000,14.400000,28,200,200,200,1.000000,1.000000,1.000000,0.000598,200,2.000000,-4.000000,-4.000000,4325.990003
proto6_array_root_music,1,2.800000,11.600000,14.400000,30,200,200,200,1.000000,1.000000,1.000000,0.000437,200,2.000000,-4.000000,-4.000000,6843.789205
proto6_array_root_music,2,1.400000,12.300000,13.700000,-4,200,199,200,1.000000,0.995000,1.000000,0.034462,200,2.000000,-4.000000,-4.000000,8.004557
proto6_array_root_music,2,1.400000,12.300000,13.700000,-2,200,199,200,1.000000,0.995000,1.000000,0.026858,200,2.000000,-4.000000,-4.000000,12.145049
proto6_array_root_music,2,1.400000,12.300000,13.700000,0,200,200,200,1.000000,1.000000,1.000000,0.020140,200,2.000000,-4.000000,-4.000000,18.794146
proto6_array_root_music,2,1.400000,12.300000,13.700000,2,200,200,200,1.000000,1.000000,1.000000,0.015481,200,2.000000,-4.000000,-4.000000,29.358277
proto6_array_root_music,2,1.400000,12.300000,13.700000,4,200,200,200,1.000000,1.000000,1.000000,0.011979,200,2.000000,-4.000000,-4.000000,46.051657
proto6_array_root_music,2,1.400000,12.300000,13.700000,6,200,200,200,1.000000,1.000000,1.000000,0.010823,200,2.000000,-4.000000,-4.000000,72.485185
proto6_array_root_music,2,1.400000,12.300000,13.700000,8,200,200,200,1.000000,1.000000,1.000000,0.008742,200,2.000000,-4.000000,-4.000000,114.335358
proto6_array_root_music,2,1.400000,12.300000,13.700000,10,200,200,200,1.000000,1.000000,1.000000,0.006920,200,2.000000,-4.000000,-4.000000,180.332789
proto6_array_root_music,2,1.400000,12.300000,13.700000,12,200,200,200,1.000000,1.000000,1.000000,0.005131,200,2.000000,-4.000000,-4.000000,286.293716
proto6_array_root_music,2,1.400000,12.300000,13.700000,14,200,200,200,1.000000,1.000000,1.000000,0.004089,200,2.000000,-4.000000,-4.000000,452.827249
proto6_array_root_music,2,1.400000,12.300000,13.700000,16,200,200,200,1.000000,1.000000,1.000000,0.003102,200,2.000000,-4.000000,-4.000000,717.404349
proto6_array_root_music,2,1.400000,12.300000,13.700000,18,200,200,200,1.000000,1.000000,1.000000,0.002600,200,2.000000,-4.000000,-4.000000,1136.189616
proto6_array_root_music,2,1.400000,12.300000,13.700000,20,200,200,200,1.000000,1.000000,1.000000,0.001973,200,2.000000,-4.000000,-4.000000,1801.202824
proto6_array_root_music,2,1.400000,12.300000,13.700000,22,200,200,200,1.000000,1.000000,1.000000,0.001591,200,2.000000,-4.000000,-4.000000,2851.531145
proto6_array_root_music,2,1.400000,12.300000,13.700000,24,200,200,200,1.000000,1.000000,1.000000,0.001278,200,2.000000,-4.000000,-4.000000,4514.506737
proto6_array_root_music,2,1.400000,12.300000,13.700000,26,200,200,200,1.000000,1.000000,1.000000,0.000958,200,2.000000,-4.000000,-4.000000,7176.623017
proto6_array_root_music,2,1.400000,12.300000,13.700000,28,200,200,200,1.000000,1.000000,1.000000,0.000789,200,2.000000,-4.000000,-4.000000,11346.920545
proto6_array_root_music,2,1.400000,12.300000,13.700000,30,200,200,200,1.000000,1.000000,1.000000,0.000648,200,2.000000,-4.000000,-4.000000,18007.731568
proto6_array_root_music,3,0.933333,12.533333,13.466667,-4,200,148,200,1.000000,0.740000,1.000000,0.069936,200,2.000000,-2.000000,-4.000000,2.166211
proto6_array_root_music,3,0.933333,12.533333,13.466667,-2,200,185,200,1.000000,0.925000,1.000000,0.047771,200,2.000000,-2.000000,-4.000000,2.939703
proto6_array_root_music,3,0.933333,12.533333,13.466667,0,200,196,200,1.000000,0.980000,1.000000,0.038658,200,2.000000,-2.000000,-4.000000,4.147587
proto6_array_root_music,3,0.933333,12.533333,13.466667,2,200,200,200,1.000000,1.000000,1.000000,0.028531,200,2.000000,-2.000000,-4.000000,6.081301
proto6_array_root_music,3,0.933333,12.533333,13.466667,4,200,200,200,1.000000,1.000000,1.000000,0.021862,200,2.000000,-2.000000,-4.000000,9.123770
proto6_array_root_music,3,0.933333,12.533333,13.466667,6,200,200,200,1.000000,1.000000,1.000000,0.018190,200,2.000000,-2.000000,-4.000000,13.947234
proto6_array_root_music,3,0.933333,12.533333,13.466667,8,200,200,200,1.000000,1.000000,1.000000,0.014101,200,2.000000,-2.000000,-4.000000,21.677563
proto6_array_root_music,3,0.933333,12.533333,13.466667,10,200,200,200,1.000000,1.000000,1.000000,0.011685,200,2.000000,-2.000000,-4.000000,33.783575
proto6_array_root_music,3,0.933333,12.533333,13.466667,12,200,200,200,1.000000,1.000000,1.000000,0.008966,200,2.000000,-2.000000,-4.000000,53.161222
proto6_array_root_music,3,0.933333,12.533333,13.466667,14,200,200,200,1.000000,1.000000,1.000000,0.007105,200,2.000000,-2.000000,-4.000000,83.878657
proto6_array_root_music,3,0.933333,12.533333,13.466667,16,200,200,200,1.000000,1.000000,1.000000,0.005496,200,2.000000,-2.000000,-4.000000,132.182670
proto6_array_root_music,3,0.933333,12.533333,13.466667,18,200,200,200,1.000000,1.000000,1.000000,0.004271,200,2.000000,-2.000000,-4.000000,209.120470
proto6_array_root_music,3,0.933333,12.533333,13.466667,20,200,200,200,1.000000,1.000000,1.000000,0.003673,200,2.000000,-2.000000,-4.000000,331.497177
proto6_array_root_music,3,0.933333,12.533333,13.466667,22,200,200,200,1.000000,1.000000,1.000000,0.002866,200,2.000000,-2.000000,-4.000000,523.227443
proto6_array_root_music,3,0.933333,12.533333,13.466667,24,200,200,200,1.000000,1.000000,1.000000,0.002222,200,2.000000,-2.000000,-4.000000,830.949968
proto6_array_root_music,3,0.933333,12.533333,13.466667,26,200,200,200,1.000000,1.000000,1.000000,0.001772,200,2.000000,-2.000000,-4.000000,1315.383466
proto6_array_root_music,3,0.933333,12.533333,13.466667,28,200,200,200,1.000000,1.000000,1.000000,0.001309,200,2.000000,-2.000000,-4.000000,2083.319931
proto6_array_root_music,3,0.933333,12.533333,13.466667,30,200,200,200,1.000000,1.000000,1.000000,0.001107,200,2.000000,-2.000000,-4.000000,3298.546963
proto6_array_root_music,4,0.700000,12.650000,13.350000,-4,200,8,31,1.000000,0.040000,0.155000,0.304396,200,2.000000,4.000000,0.000000,1.232065
proto6_array_root_music,4,0.700000,12.650000,13.350000,-2,200,47,126,1.000000,0.235000,0.630000,0.141840,200,2.000000,4.000000,0.000000,1.443091
proto6_array_root_music,4,0.700000,12.650000,13.350000,0,200,114,186,1.000000,0.570000,0.930000,0.087266,200,2.000000,4.000000,0.000000,1.779929
proto6_array_root_music,4,0.700000,12.650000,13.350000,2,200,170,199,1.000000,0.850000,0.995000,0.058309,200,2.000000,4.000000,0.000000,2.323406
proto6_array_root_music,4,0.700000,12.650000,13.350000,4,200,195,200,1.000000,0.975000,1.000000,0.041227,200,2.000000,4.000000,0.000000,3.195324
proto6_array_root_music,4,0.700000,12.650000,13.350000,6,200,200,200,1.000000,1.000000,1.000000,0.032238,200,2.000000,4.000000,0.000000,4.553814
proto6_array_root_music,4,0.700000,12.650000,13.350000,8,200,200,200,1.000000,1.000000,1.000000,0.024292,200,2.000000,4.000000,0.000000,6.695101
proto6_array_root_music,4,0.700000,12.650000,13.350000,10,200,200,200,1.000000,1.000000,1.000000,0.018926,200,2.000000,4.000000,0.000000,10.112669
proto6_array_root_music,4,0.700000,12.650000,13.350000,12,200,200,200,1.000000,1.000000,1.000000,0.015430,200,2.000000,4.000000,0.000000,15.615119
proto6_array_root_music,4,0.700000,12.650000,13.350000,14,200,200,200,1.000000,1.000000,1.000000,0.012210,200,2.000000,4.000000,0.000000,24.134905
proto6_array_root_music,4,0.700000,12.650000,13.350000,16,200,200,200,1.000000,1.000000,1.000000,0.009793,200,2.000000,4.000000,0.000000,37.886932
proto6_array_root_music,4,0.700000,12.650000,13.350000,18,200,200,200,1.000000,1.000000,1.000000,0.007380,200,2.000000,4.000000,0.000000,59.504385
proto6_array_root_music,4,0.700000,12.650000,13.350000,20,200,200,200,1.000000,1.000000,1.000000,0.006096,200,2.000000,4.000000,0.000000,93.746269
proto6_array_root_music,4,0.700000,12.650000,13.350000,22,200,200,200,1.000000,1.000000,1.000000,0.005047,200,2.000000,4.000000,0.000000,148.233368
proto6_array_root_music,4,0.700000,12.650000,13.350000,24,200,200,200,1.000000,1.000000,1.000000,0.003781,200,2.000000,4.000000,0.000000,234.466656
proto6_array_root_music,4,0.700000,12.650000,13.350000,26,200,200,200,1.000000,1.000000,1.000000,0.003051,200,2.000000,4.000000,0.000000,370.794026
proto6_array_root_music,4,0.700000,12.650000,13.350000,28,200,200,200,1.000000,1.000000,1.000000,0.002259,200,2.000000,4.000000,0.000000,586.946866
proto6_array_root_music,4,0.700000,12.650000,13.350000,30,200,200,200,1.000000,1.000000,1.000000,0.001795,200,2.000000,4.000000,0.000000,933.180799
proto6_array_root_music,5,0.560000,12.720000,13.280000,-4,183,0,0,0.915000,0.000000,0.000000,20.407611,183,1.830000,8.000000,6.000000,1.059150
proto6_array_root_music,5,0.560000,12.720000,13.280000,-2,197,0,1,0.985000,0.000000,0.005000,11.948204,197,1.970000,8.000000,6.000000,1.109251
proto6_array_root_music,5,0.560000,12.720000,13.280000,0,200,1,5,1.000000,0.005000,0.025000,2.020724,200,2.000000,8.000000,6.000000,1.220789
proto6_array_root_music,5,0.560000,12.720000,13.280000,2,200,19,58,1.000000,0.095000,0.290000,0.158851,200,2.000000,8.000000,6.000000,1.422659
proto6_array_root_music,5,0.560000,12.720000,13.280000,4,200,102,148,1.000000,0.510000,0.740000,0.097038,200,2.000000,8.000000,6.000000,1.748014
proto6_array_root_music,5,0.560000,12.720000,13.280000,6,200,158,193,1.000000,0.790000,0.965000,0.064262,200,2.000000,8.000000,6.000000,2.260932
proto6_array_root_music,5,0.560000,12.720000,13.280000,8,200,194,200,1.000000,0.970000,1.000000,0.043670,200,2.000000,8.000000,6.000000,3.095565
proto6_array_root_music,5,0.560000,12.720000,13.280000,10,200,200,200,1.000000,1.000000,1.000000,0.031952,200,2.000000,8.000000,6.000000,4.409876
proto6_array_root_music,5,0.560000,12.720000,13.280000,12,200,200,200,1.000000,1.000000,1.000000,0.025241,200,2.000000,8.000000,6.000000,6.489544
proto6_array_root_music,5,0.560000,12.720000,13.280000,14,200,200,200,1.000000,1.000000,1.000000,0.020273,200,2.000000,8.000000,6.000000,9.811516
proto6_array_root_music,5,0.560000,12.720000,13.280000,16,200,200,200,1.000000,1.000000,1.000000,0.015334,200,2.000000,8.000000,6.000000,15.087092
proto6_array_root_music,5,0.560000,12.720000,13.280000,18,200,200,200,1.000000,1.000000,1.000000,0.011486,200,2.000000,8.000000,6.000000,23.348334
proto6_array_root_music,5,0.560000,12.720000,13.280000,20,200,200,200,1.000000,1.000000,1.000000,0.008932,200,2.000000,8.000000,6.000000,36.494934
proto6_array_root_music,5,0.560000,12.720000,13.280000,22,200,200,200,1.000000,1.000000,1.000000,0.007637,200,2.000000,8.000000,6.000000,57.294600
proto6_array_root_music,5,0.560000,12.720000,13.280000,24,200,200,200,1.000000,1.000000,1.000000,0.005966,200,2.000000,8.000000,6.000000,90.624797
proto6_array_root_music,5,0.560000,12.720000,13.280000,26,200,200,200,1.000000,1.000000,1.000000,0.004850,200,2.000000,8.000000,6.000000,142.878400
proto6_array_root_music,5,0.560000,12.720000,13.280000,28,200,200,200,1.000000,1.000000,1.000000,0.003863,200,2.000000,8.000000,6.000000,225.917442
proto6_array_root_music,5,0.560000,12.720000,13.280000,30,200,200,200,1.000000,1.000000,1.000000,0.002911,200,2.000000,8.000000,6.000000,358.473491
proto6_array_root_music,6,0.466667,12.766667,13.233333,-4,182,0,0,0.910000,0.000000,0.000000,28.979069,182,1.820000,12.000000,10.000000,1.053014
proto6_array_root_music,6,0.466667,12.766667,13.233333,-2,181,0,0,0.905000,0.000000,0.000000,23.768803,181,1.810000,12.000000,10.000000,1.052030
proto6_array_root_music,6,0.466667,12.766667,13.233333,0,185,0,0,0.925000,0.000000,0.000000,19.277705,185,1.850000,12.000000,10.000000,1.068237
proto6_array_root_music,6,0.466667,12.766667,13.233333,2,199,1,1,0.995000,0.005000,0.005000,3.567240,199,1.990000,12.000000,10.000000,1.142919
proto6_array_root_music,6,0.466667,12.766667,13.233333,4,200,6,6,1.000000,0.030000,0.030000,0.190710,200,2.000000,12.000000,10.000000,1.275474
proto6_array_root_music,6,0.466667,12.766667,13.233333,6,200,21,32,1.000000,0.105000,0.160000,0.145172,200,2.000000,12.000000,10.000000,1.504355
proto6_array_root_music,6,0.466667,12.766667,13.233333,8,200,93,113,1.000000,0.465000,0.565000,0.096579,200,2.000000,12.000000,10.000000,1.892573
proto6_array_root_music,6,0.466667,12.766667,13.233333,10,200,177,195,1.000000,0.885000,0.975000,0.055250,200,2.000000,12.000000,10.000000,2.496835
proto6_array_root_music,6,0.466667,12.766667,13.233333,12,200,194,200,1.000000,0.970000,1.000000,0.039199,200,2.000000,12.000000,10.000000,3.460709
proto6_array_root_music,6,0.466667,12.766667,13.233333,14,200,199,200,1.000000,0.995000,1.000000,0.030094,200,2.000000,12.000000,10.000000,4.997649
proto6_array_root_music,6,0.466667,12.766667,13.233333,16,200,200,200,1.000000,1.000000,1.000000,0.022365,200,2.000000,12.000000,10.000000,7.445753
proto6_array_root_music,6,0.466667,12.766667,13.233333,18,200,200,200,1.000000,1.000000,1.000000,0.016918,200,2.000000,12.000000,10.000000,11.332185
proto6_array_root_music,6,0.466667,12.766667,13.233333,20,200,200,200,1.000000,1.000000,1.000000,0.014583,200,2.000000,12.000000,10.000000,17.434536
proto6_array_root_music,6,0.466667,12.766667,13.233333,22,200,200,200,1.000000,1.000000,1.000000,0.011179,200,2.000000,12.000000,10.000000,27.101908
proto6_array_root_music,6,0.466667,12.766667,13.233333,24,200,200,200,1.000000,1.000000,1.000000,0.008891,200,2.000000,12.000000,10.000000,42.559564
proto6_array_root_music,6,0.466667,12.766667,13.233333,26,200,200,200,1.000000,1.000000,1.000000,0.006600,200,2.000000,12.000000,10.000000,66.846963
proto6_array_root_music,6,0.466667,12.766667,13.233333,28,200,200,200,1.000000,1.000000,1.000000,0.005580,200,2.000000,12.000000,10.000000,105.398294
proto6_array_root_music,6,0.466667,12.766667,13.233333,30,200,200,200,1.000000,1.000000,1.000000,0.004144,200,2.000000,12.000000,10.000000,166.738596
proto6_array_root_music,7,0.400000,12.800000,13.200000,-4,161,0,0,0.805000,0.000000,0.000000,28.150471,161,1.610000,14.000000,14.000000,1.051494
proto6_array_root_music,7,0.400000,12.800000,13.200000,-2,169,0,0,0.845000,0.000000,0.000000,27.310411,169,1.690000,14.000000,14.000000,1.049063
proto6_array_root_music,7,0.400000,12.800000,13.200000,0,185,0,0,0.925000,0.000000,0.000000,26.280504,185,1.850000,14.000000,14.000000,1.055136
proto6_array_root_music,7,0.400000,12.800000,13.200000,2,183,0,0,0.915000,0.000000,0.000000,20.149248,183,1.830000,14.000000,14.000000,1.061009
proto6_array_root_music,7,0.400000,12.800000,13.200000,4,194,0,0,0.970000,0.000000,0.000000,12.183721,194,1.940000,14.000000,14.000000,1.097430
proto6_array_root_music,7,0.400000,12.800000,13.200000,6,200,0,0,1.000000,0.000000,0.000000,0.280187,200,2.000000,14.000000,14.000000,1.213115
proto6_array_root_music,7,0.400000,12.800000,13.200000,8,200,7,7,1.000000,0.035000,0.035000,0.158520,200,2.000000,14.000000,14.000000,1.409606
proto6_array_root_music,7,0.400000,12.800000,13.200000,10,200,51,51,1.000000,0.255000,0.255000,0.111580,200,2.000000,14.000000,14.000000,1.716460
proto6_array_root_music,7,0.400000,12.800000,13.200000,12,200,147,147,1.000000,0.735000,0.735000,0.071866,200,2.000000,14.000000,14.000000,2.239905
proto6_array_root_music,7,0.400000,12.800000,13.200000,14,200,189,189,1.000000,0.945000,0.945000,0.049886,200,2.000000,14.000000,14.000000,3.052003
proto6_array_root_music,7,0.400000,12.800000,13.200000,16,200,200,200,1.000000,1.000000,1.000000,0.033176,200,2.000000,14.000000,14.000000,4.322130
proto6_array_root_music,7,0.400000,12.800000,13.200000,18,200,200,200,1.000000,1.000000,1.000000,0.025525,200,2.000000,14.000000,14.000000,6.352938
proto6_array_root_music,7,0.400000,12.800000,13.200000,20,200,200,200,1.000000,1.000000,1.000000,0.019078,200,2.000000,14.000000,14.000000,9.609849
proto6_array_root_music,7,0.400000,12.800000,13.200000,22,200,200,200,1.000000,1.000000,1.000000,0.014543,200,2.000000,14.000000,14.000000,14.720326
proto6_array_root_music,7,0.400000,12.800000,13.200000,24,200,200,200,1.000000,1.000000,1.000000,0.011421,200,2.000000,14.000000,14.000000,22.800267
proto6_array_root_music,7,0.400000,12.800000,13.200000,26,200,200,200,1.000000,1.000000,1.000000,0.009355,200,2.000000,14.000000,14.000000,35.657219
proto6_array_root_music,7,0.400000,12.800000,13.200000,28,200,200,200,1.000000,1.000000,1.000000,0.007169,200,2.000000,14.000000,14.000000,55.916332
proto6_array_root_music,7,0.400000,12.800000,13.200000,30,200,200,200,1.000000,1.000000,1.000000,0.005843,200,2.000000,14.000000,14.000000,88.228248
proto6_array_root_music,8,0.350000,12.825000,13.175000,-4,165,0,0,0.825000,0.000000,0.000000,27.684133,165,1.650000,16.000000,18.000000,1.049136
proto6_array_root_music,8,0.350000,12.825000,13.175000,-2,173,0,0,0.865000,0.000000,0.000000,26.908116,173,1.730000,16.000000,18.000000,1.053050
proto6_array_root_music,8,0.350000,12.825000,13.175000,0,170,0,0,0.850000,0.000000,0.000000,28.012286,170,1.700000,16.000000,18.000000,1.053121
proto6_array_root_music,8,0.350000,12.825000,13.175000,2,179,0,0,0.895000,0.000000,0.000000,27.047946,179,1.790000,16.000000,18.000000,1.051253
proto6_array_root_music,8,0.350000,12.825000,13.175000,4,183,0,0,0.915000,0.000000,0.000000,19.786989,183,1.830000,16.000000,18.000000,1.058714
proto6_array_root_music,8,0.350000,12.825000,13.175000,6,195,0,0,0.975000,0.000000,0.000000,13.778979,195,1.950000,16.000000,18.000000,1.089160
proto6_array_root_music,8,0.350000,12.825000,13.175000,8,200,0,0,1.000000,0.000000,0.000000,3.873570,200,2.000000,16.000000,18.000000,1.185470
proto6_array_root_music,8,0.350000,12.825000,13.175000,10,200,4,1,1.000000,0.020000,0.005000,0.152321,200,2.000000,16.000000,18.000000,1.361204
proto6_array_root_music,8,0.350000,12.825000,13.175000,12,200,22,15,1.000000,0.110000,0.075000,0.118993,200,2.000000,16.000000,18.000000,1.661962
proto6_array_root_music,8,0.350000,12.825000,13.175000,14,200,124,86,1.000000,0.620000,0.430000,0.082226,200,2.000000,16.000000,18.000000,2.116075
proto6_array_root_music,8,0.350000,12.825000,13.175000,16,200,184,174,1.000000,0.920000,0.870000,0.055450,200,2.000000,16.000000,18.000000,2.849243
proto6_array_root_music,8,0.350000,12.825000,13.175000,18,200,199,197,1.000000,0.995000,0.985000,0.037039,200,2.000000,16.000000,18.000000,4.021921
proto6_array_root_music,8,0.350000,12.825000,13.175000,20,200,199,199,1.000000,0.995000,0.995000,0.027628,200,2.000000,16.000000,18.000000,5.883962
proto6_array_root_music,8,0.350000,12.825000,13.175000,22,200,200,200,1.000000,1.000000,1.000000,0.019634,200,2.000000,16.000000,18.000000,8.842019
proto6_array_root_music,8,0.350000,12.825000,13.175000,24,200,200,200,1.000000,1.000000,1.000000,0.016340,200,2.000000,16.000000,18.000000,13.498123
proto6_array_root_music,8,0.350000,12.825000,13.175000,26,200,200,200,1.000000,1.000000,1.000000,0.012851,200,2.000000,16.000000,18.000000,20.971656
proto6_array_root_music,8,0.350000,12.825000,13.175000,28,200,200,200,1.000000,1.000000,1.000000,0.009337,200,2.000000,16.000000,18.000000,32.661018
proto6_array_root_music,8,0.350000,12.825000,13.175000,30,200,200,200,1.000000,1.000000,1.000000,0.007850,200,2.000000,16.000000,18.000000,51.220128
proto6_array_root_music,9,0.311111,12.844444,13.155556,-4,169,0,0,0.845000,0.000000,0.000000,28.221474,169,1.690000,18.000000,20.000000,1.050518
proto6_array_root_music,9,0.311111,12.844444,13.155556,-2,166,0,0,0.830000,0.000000,0.000000,28.620764,166,1.660000,18.000000,20.000000,1.053487
proto6_array_root_music,9,0.311111,12.844444,13.155556,0,161,0,0,0.805000,0.000000,0.000000,26.593785,161,1.610000,18.000000,20.000000,1.051877
proto6_array_root_music,9,0.311111,12.844444,13.155556,2,172,0,0,0.860000,0.000000,0.000000,27.168449,172,1.720000,18.000000,20.000000,1.052433
proto6_array_root_music,9,0.311111,12.844444,13.155556,4,176,0,0,0.880000,0.000000,0.000000,28.328033,176,1.760000,18.000000,20.000000,1.053157
proto6_array_root_music,9,0.311111,12.844444,13.155556,6,179,0,0,0.895000,0.000000,0.000000,25.889918,179,1.790000,18.000000,20.000000,1.058546
proto6_array_root_music,9,0.311111,12.844444,13.155556,8,192,0,0,0.960000,0.000000,0.000000,12.654001,192,1.920000,18.000000,20.000000,1.088843
proto6_array_root_music,9,0.311111,12.844444,13.155556,10,200,0,0,1.000000,0.000000,0.000000,1.161270,200,2.000000,18.000000,20.000000,1.180438
